flight_id,project,launch_date,launch_time,file,count,sonde_id,operator,account,bad,sounding_name,channel,tail_num,actype,std_comm,comm,sonde_type,sonde_rev,sonde_built,sens,freq,batt,firm,shut,basep,baset,baseh1,baseh2,dynmp,dynmt,dynmh,pltype,pltime,plpres,pltemp,pldewp,plhumi,plws,plwd,pllat,pllon,plalt
20210815N1,TS Grace,2021-08-15,15:39:27,D20210815_153927.1,1,203830675,AJP,,,Drop 1,1,N49RF,Gulfstream G-IV SP,Good Drop,,3,A2,20210525T182246Z,RSS421 NEO-M8Q-0-10,400.70 MHz,5.8 v,2.10,32768 sec,0.0 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),15:39:27,227.1 mb,-45.6 C,-48.0 C,76.3 %,73.7 deg,16.4 m/s,-68.533200 deg,15.663200 deg,11645.6 m
20210815N1,TS Grace,2021-08-15,15:49:14,D20210815_154914.2,2,203840504,AJP,,,Drop 2,2,N49RF,Gulfstream G-IV SP,Good Drop,,3,A2,20210526T155213Z,RSS421 NEO-M8Q-0-10,401.70 MHz,5.8 v,2.10,32768 sec,0.0 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),15:49:14,216.5 mb,-49.0 C,-50.6 C,83.1 %,65.1 deg,18.0 m/s,-67.603300 deg,14.922500 deg,11959.1 m
20210815N1,TS Grace,2021-08-15,16:01:11,D20210815_160111.4,3,203840949,AJP,,,Drop 4,4,N49RF,Gulfstream G-IV SP,No Launch Detect,,3,A2,20210526T164712Z,RSS421 NEO-M8Q-0-10,403.70 MHz,5.8 v,2.10,32768 sec,-0.5 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),00:00:00,9999.0 mb,99.0 C,99.0 C,999.0 %,999.0 deg,999.0 m/s,999.000000 deg,99.000000 deg,9999.0 m
20210815N1,TS Grace,2021-08-15,16:03:28,D20210815_160328.3,4,204031211,AJP,,,Drop 3,3,N49RF,Gulfstream G-IV SP,Good Drop,,3,A2,20210526T122836Z,RSS421 NEO-M8Q-0-10,402.70 MHz,5.7 v,2.10,32768 sec,-0.5 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),16:03:28,216.5 mb,-49.0 C,-51.1 C,78.2 %,9.9 deg,14.4 m/s,-66.064300 deg,14.685300 deg,11962.7 m
20210815N1,TS Grace,2021-08-15,16:16:20,D20210815_161620.1,5,204120666,AJP,,,Drop 5,1,N49RF,Gulfstream G-IV SP,Good Drop,,3,A2,20210526T155620Z,RSS421 NEO-M8Q-0-10,404.70 MHz,5.7 v,2.10,32768 sec,0.0 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),16:16:19,179.3 mb,-60.0 C,-56.3 C,-999.0 %,342.5 deg,15.3 m/s,-64.597400 deg,15.227200 deg,13177.5 m
20210815N1,TS Grace,2021-08-15,16:26:42,D20210815_162642.2,6,203830037,AJP,,,Drop 6,2,N49RF,Gulfstream G-IV SP,Good Drop,,3,A2,20210526T164314Z,RSS421 NEO-M8Q-0-10,405.70 MHz,5.8 v,2.10,32768 sec,0.0 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),16:26:41,175.3 mb,-61.9 C,-61.1 C,100.0 %,312.2 deg,13.5 m/s,-63.528000 deg,15.925700 deg,13324.6 m
20210815N1,TS Grace,2021-08-15,16:41:06,D20210815_164106.3,7,203310591,AJP,,,Drop 7,3,N49RF,Gulfstream G-IV SP,Fast Fall,,3,A2,20201014T145253Z,RSS421 NEO-M8Q-0-10,400.70 MHz,5.9 v,2.10,32768 sec,-0.8 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),16:41:06,170.9 mb,-60.8 C,-61.6 C,89.9 %,299.1 deg,9.4 m/s,-63.463600 deg,17.430800 deg,13483.4 m
20210815N1,TS Grace,2021-08-15,16:42:42,D20210815_164242.4,8,203840493,AJP,,,Drop 8,4,N49RF,Gulfstream G-IV SP,Good Drop,,3,A2,20210526T122501Z,RSS421 NEO-M8Q-0-10,401.70 MHz,5.8 v,2.10,32768 sec,0.0 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),16:42:42,171.2 mb,-61.3 C,-61.2 C,100.0 %,282.0 deg,12.7 m/s,-63.504700 deg,17.619400 deg,13472.6 m
20210815N1,TS Grace,2021-08-15,16:54:24,D20210815_165424.1,9,204120669,AJP,,,Drop 9,1,N49RF,Gulfstream G-IV SP,Good Drop,,3,A2,20210526T160830Z,RSS421 NEO-M8Q-0-10,403.70 MHz,5.8 v,2.10,32768 sec,0.0 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),16:54:23,171.3 mb,-62.0 C,-59.9 C,100.0 %,247.2 deg,20.4 m/s,-63.696200 deg,18.988300 deg,13482.2 m
20210815N1,TS Grace,2021-08-15,17:02:00,D20210815_170200.2,10,204030663,AJP,,,Drop 10,2,N49RF,Gulfstream G-IV SP,Good Drop,,3,A2,20210525T191707Z,RSS421 NEO-M8Q-0-10,405.70 MHz,5.8 v,2.10,32768 sec,0.0 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),17:01:59,171.1 mb,-62.0 C,-60.5 C,100.0 %,223.8 deg,17.9 m/s,-64.501300 deg,19.455600 deg,13493.3 m
