flight_id,project,launch_date,launch_time,file,count,sonde_id,operator,account,bad,sounding_name,channel,tail_num,actype,std_comm,comm,sonde_type,sonde_rev,sonde_built,sens,freq,batt,firm,shut,basep,baset,baseh1,baseh2,dynmp,dynmt,dynmh,pltype,pltime,plpres,pltemp,pldewp,plhumi,plws,plwd,pllat,pllon,plalt
20210818N1,Hurr Grace,2021-08-18,17:12:46,D20210818_171246.1,1,203840499,AJP,,,Drop 1,1,N49RF,Gulfstream G-IV SP,Good Drop,,3,A2,20210526T175010Z,RSS421 NEO-M8Q-0-10,403.70 MHz,5.8 v,2.10,32768 sec,0.0 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),17:12:45,203.9 mb,-52.0 C,-44.7 C,-999.0 %,91.2 deg,10.5 m/s,-83.002200 deg,25.998900 deg,12413.8 m
20210818N1,Hurr Grace,2021-08-18,17:23:28,D20210818_172328.2,2,203840921,AJP,,,Drop 2,2,N49RF,Gulfstream G-IV SP,Good Drop,,3,A2,20210526T165417Z,RSS421 NEO-M8Q-0-10,404.70 MHz,5.8 v,2.10,32768 sec,0.0 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),17:23:28,179.3 mb,-58.3 C,-57.2 C,100.0 %,124.4 deg,5.9 m/s,-84.503600 deg,26.000000 deg,13248.5 m
20210818N1,Hurr Grace,2021-08-18,17:31:06,D20210818_173106.4,3,204140948,AJP,,,Drop 4,4,N49RF,Gulfstream G-IV SP,No Launch Detect,,3,A2,20210528T154430Z,RSS421 NEO-M8Q-0-10,400.70 MHz,5.8 v,2.10,32768 sec,0.0 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),00:00:00,9999.0 mb,99.0 C,99.0 C,999.0 %,999.0 deg,999.0 m/s,999.000000 deg,99.000000 deg,9999.0 m
20210818N1,Hurr Grace,2021-08-18,17:33:13,D20210818_173313.3,4,203840913,AJP,,,Drop 3,3,N49RF,Gulfstream G-IV SP,Good Drop,,3,A2,20210526T154710Z,RSS421 NEO-M8Q-0-10,405.70 MHz,5.8 v,2.10,32768 sec,0.0 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),17:33:12,179.4 mb,-58.0 C,-58.4 C,95.3 %,115.3 deg,13.9 m/s,-85.817000 deg,25.895900 deg,13248.8 m
20210818N1,Hurr Grace,2021-08-18,17:48:21,D20210818_174821.1,5,203840008,AJP,,,Drop 5,1,N49RF,Gulfstream G-IV SP,Good Drop,few seconds late launch detect,3,A2,20210528T142258Z,RSS421 NEO-M8Q-0-10,402.70 MHz,5.8 v,2.10,32768 sec,0.0 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),17:48:20,179.4 mb,-57.6 C,-58.9 C,84.7 %,58.2 deg,19.4 m/s,-84.744800 deg,24.501000 deg,13239.6 m
20210818N1,Hurr Grace,2021-08-18,17:58:22,D20210818_175822.2,6,203840119,AJP,,,Drop 6,2,N49RF,Gulfstream G-IV SP,Good Drop,,3,A2,20210528T162144Z,RSS421 NEO-M8Q-0-10,403.70 MHz,5.7 v,2.10,32768 sec,0.0 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),17:58:21,179.4 mb,-57.7 C,-58.9 C,85.6 %,62.7 deg,22.0 m/s,-83.495300 deg,24.500000 deg,13232.7 m
20210818N1,Hurr Grace,2021-08-18,18:10:34,D20210818_181034.3,7,204140950,AJP,,,Drop 7,3,N49RF,Gulfstream G-IV SP,Good Drop,,3,A2,20210528T143233Z,RSS421 NEO-M8Q-0-10,404.70 MHz,5.8 v,2.10,32768 sec,0.0 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),18:10:33,171.2 mb,-59.7 C,-60.6 C,89.0 %,43.1 deg,22.9 m/s,-81.991300 deg,24.499900 deg,13525.8 m
20210818N1,Hurr Grace,2021-08-18,18:23:25,D20210818_182325.4,8,203830662,AJP,,,Drop 8,4,N49RF,Gulfstream G-IV SP,Good Drop,,3,A2,20210528T162913Z,RSS421 NEO-M8Q-0-10,405.70 MHz,5.8 v,2.10,32768 sec,0.0 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),18:23:24,171.2 mb,-59.6 C,-60.7 C,87.0 %,43.0 deg,23.0 m/s,-80.393000 deg,24.500000 deg,13506.1 m
20210818N1,Hurr Grace,2021-08-18,18:35:38,D20210818_183538.1,9,204120668,AJP,,,Drop 9,1,N49RF,Gulfstream G-IV SP,Good Drop,,3,A2,20210528T161106Z,RSS421 NEO-M8Q-0-10,400.70 MHz,5.8 v,2.10,32768 sec,0.0 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),18:35:38,171.2 mb,-59.7 C,-60.9 C,85.4 %,69.2 deg,10.3 m/s,-78.871900 deg,24.366100 deg,13486.4 m
20210818N1,Hurr Grace,2021-08-18,18:41:43,D20210818_184143.2,10,204031214,AJP,,,Drop 10,2,N49RF,Gulfstream G-IV SP,Good Drop,,3,A2,20210528T161639Z,RSS421 NEO-M8Q-0-10,401.70 MHz,5.8 v,2.10,32768 sec,0.0 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),18:41:43,171.0 mb,-59.8 C,-60.8 C,87.6 %,228.9 deg,16.9 m/s,-78.925000 deg,23.682400 deg,13496.5 m
20210818N1,Hurr Grace,2021-08-18,18:54:04,D20210818_185404.3,11,204031118,AJP,,,Drop 11,3,N49RF,Gulfstream G-IV SP,,noisy data,3,A2,20210525T181652Z,RSS421 NEO-M8Q-0-10,402.70 MHz,5.7 v,2.10,32768 sec,-1.0 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),18:54:03,171.1 mb,-59.0 C,-60.6 C,81.5 %,229.4 deg,16.0 m/s,-80.417700 deg,23.599900 deg,13507.3 m
20210818N1,Hurr Grace,2021-08-18,18:58:45,D20210818_185845.4,12,203840951,AJP,,,Drop 12,4,N49RF,Gulfstream G-IV SP,Good Drop,,3,A2,20210526T162531Z,RSS421 NEO-M8Q-0-10,403.70 MHz,5.7 v,2.10,32768 sec,0.0 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),18:58:44,171.2 mb,-59.6 C,-60.6 C,87.4 %,234.4 deg,9.7 m/s,-81.009000 deg,23.601900 deg,13514.2 m
20210818N1,Hurr Grace,2021-08-18,19:06:25,D20210818_190625.1,13,203840500,AJP,,,Drop 13,1,N49RF,Gulfstream G-IV SP,Good Drop,,3,A2,20210526T170311Z,RSS421 NEO-M8Q-0-10,404.70 MHz,5.7 v,2.10,32768 sec,0.0 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),19:06:24,170.9 mb,-59.1 C,-61.0 C,79.0 %,222.1 deg,11.0 m/s,-82.005000 deg,23.597300 deg,13527.5 m
20210818N1,Hurr Grace,2021-08-18,19:22:14,D20210818_192214.2,14,204520789,AJP,,,Drop 14,2,N49RF,Gulfstream G-IV SP,Fast Fall,,3,A2,20201228T152044Z,RSS421 NEO-M8Q-0-10,405.70 MHz,5.7 v,2.10,32768 sec,0.0 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),19:22:13,163.3 mb,-61.9 C,-62.4 C,94.3 %,168.8 deg,14.5 m/s,-84.015400 deg,23.191800 deg,13828.0 m
