flight_id,project,launch_date,launch_time,file,count,sonde_id,operator,account,bad,sounding_name,channel,tail_num,actype,std_comm,comm,sonde_type,sonde_rev,sonde_built,sens,freq,batt,firm,shut,basep,baset,baseh1,baseh2,dynmp,dynmt,dynmh,pltype,pltime,plpres,pltemp,pldewp,plhumi,plws,plwd,pllat,pllon,plalt
20240130H1,OWW 2024,1/30/2024,18:50:26,D20240130_185026.1,1,161545035,TMR,AOC/MS,,drop 1,1,N42RF,WP-3D Orion,Good Drop,combo drop with axbt and micro-swift 069 TDDryBiasCorrApplied,2,L7,20190222T173409Z,RS904 -,400.30 MHz,8.4 v,2.09,32768 sec,-0.8 mb,0.0 C,0.00%,0.00%,0.0 mb,0.0 C,0.00%,IWGADTS Format (IWG1),18:50:25,763.8 mb,-3.5 C,-2.0 C,100.00%,111.7 deg,28.8 m/s,-139.028400 deg,47.376000 deg,2088.1 m
20240130H1,OWW 2024,1/30/2024,19:02:55,D20240130_190255.2,2,151325151,TMR,AOC/MS,,drop 2,2,N42RF,WP-3D Orion,Good Drop,drop 2  TDDryBiasCorrApplied,2,L7,20190226T223414Z,RS904 -,401.30 MHz,8.4 v,2.09,32768 sec,-0.7 mb,0.0 C,0.00%,0.00%,0.0 mb,0.0 C,0.00%,IWGADTS Format (IWG1),19:02:54,760.6 mb,-2.0 C,0.0 C,100.00%,126.0 deg,29.7 m/s,-140.299200 deg,47.082500 deg,2098.2 m
20240130H1,OWW 2024,1/30/2024,19:12:53,D20240130_191253.3,3,161545015,TMR,AOC/MS,,drop 3,3,N42RF,WP-3D Orion,Good Drop,drop 3 TDDryBiasCorrApplied,2,L7,20190226T223214Z,RS904 -,402.30 MHz,8.4 v,2.09,32768 sec,-0.4 mb,0.0 C,0.00%,0.00%,0.0 mb,0.0 C,0.00%,IWGADTS Format (IWG1),19:12:52,760.4 mb,-2.1 C,-0.3 C,100.00%,121.8 deg,25.1 m/s,-141.276200 deg,46.814000 deg,2085.3 m
20240130H1,OWW 2024,1/30/2024,19:29:54,D20240130_192954.4,4,161545114,TMR,AOC/MS,,drop 4,4,N42RF,WP-3D Orion,Good Drop,drop 4 TDDryBiasCorrApplied,2,L7,20190222T174025Z,RS904 -,404.30 MHz,8.4 v,2.09,32768 sec,-0.4 mb,0.0 C,0.00%,0.00%,0.0 mb,0.0 C,0.00%,IWGADTS Format (IWG1),19:29:53,757.9 mb,-4.5 C,-3.1 C,100.00%,80.8 deg,25.3 m/s,-142.985000 deg,46.284600 deg,2097.8 m
20240130H1,OWW 2024,1/30/2024,19:34:56,D20240130_193456.5,5,152325033,TMR,AOC/MS,,drop 5,5,N42RF,WP-3D Orion,Good Drop,drop 5 TDDryBiasCorrApplied,2,L7,20190222T170216Z,RS904 -,400.30 MHz,8.5 v,2.09,32768 sec,-0.7 mb,0.0 C,0.00%,0.00%,0.0 mb,0.0 C,0.00%,IWGADTS Format (IWG1),19:34:55,758.0 mb,-5.3 C,-3.5 C,100.00%,78.9 deg,25.8 m/s,-143.355500 deg,46.010500 deg,2094.6 m
20240130H1,OWW 2024,1/30/2024,19:42:20,D20240130_194220.6,6,160745047,TMR,AOC/MS,,drop 6,6,N42RF,WP-3D Orion,Good Drop,drop 6 TDDryBiasCorrApplied,2,L7,20190226T215317Z,RS904 -,401.30 MHz,8.3 v,2.09,32768 sec,-1.6 mb,0.0 C,0.00%,0.00%,0.0 mb,0.0 C,0.00%,IWGADTS Format (IWG1),19:42:20,757.8 mb,-4.4 C,-3.0 C,100.00%,78.1 deg,28.4 m/s,-143.899700 deg,45.600100 deg,2085.1 m
20240130H1,OWW 2024,1/30/2024,19:47:42,D20240130_194742.7,7,151255061,TMR,AOC/MS,,drop 7,7,N42RF,WP-3D Orion,Good Drop,drop 7 TDDryBiasCorrApplied,2,L7,20190222T213412Z,RS904 -,402.30 MHz,8.4 v,2.09,32768 sec,-0.5 mb,0.0 C,0.00%,0.00%,0.0 mb,0.0 C,0.00%,IWGADTS Format (IWG1),19:47:42,757.9 mb,-4.6 C,-2.3 C,100.00%,76.4 deg,27.8 m/s,-144.296500 deg,45.295500 deg,2072.4 m
20240130H1,OWW 2024,1/30/2024,19:54:36,D20240130_195436.8,8,161635116,TMR,AOC/MS,,drop 8,8,N42RF,WP-3D Orion,Good Drop, TDDryBiasCorrApplied,2,L7,20190222T172602Z,RS904 -,404.30 MHz,8.4 v,2.09,32768 sec,-0.9 mb,0.0 C,0.00%,0.00%,0.0 mb,0.0 C,0.00%,IWGADTS Format (IWG1),19:54:36,757.8 mb,-5.5 C,-3.9 C,100.00%,64.3 deg,30.9 m/s,-144.810500 deg,44.893600 deg,2071.7 m
20240130H1,OWW 2024,1/30/2024,19:57:32,D20240130_195732.1,9,161545019,TMR,AOC/MS,,drop 9,1,N42RF,WP-3D Orion,Good Drop, TDDryBiasCorrApplied,2,L7,20190222T213612Z,RS904 -,400.30 MHz,8.3 v,2.09,32768 sec,-0.9 mb,0.0 C,0.00%,0.00%,0.0 mb,0.0 C,0.00%,IWGADTS Format (IWG1),19:57:32,757.2 mb,-5.0 C,-3.4 C,100.00%,63.6 deg,28.7 m/s,-145.033700 deg,44.716700 deg,2079.2 m
20240130H1,OWW 2024,1/30/2024,19:59:14,D20240130_195914.2,10,151255049,TMR,AOC/MS,,drop 10,2,N42RF,WP-3D Orion,Good Drop, TDDryBiasCorrApplied,2,L7,20190226T222047Z,RS904 -,401.30 MHz,8.5 v,2.09,32768 sec,-1.3 mb,0.0 C,0.00%,0.00%,0.0 mb,0.0 C,0.00%,IWGADTS Format (IWG1),19:59:14,757.4 mb,-5.5 C,-3.4 C,100.00%,61.5 deg,30.0 m/s,-145.157300 deg,44.618000 deg,2077.1 m
20240130H1,OWW 2024,1/30/2024,20:02:54,D20240130_200254.3,11,151255059,TMR,AOC/MS,,drop 11,3,N42RF,WP-3D Orion,Good Drop, TDDryBiasCorrApplied,2,L7,20190222T162927Z,RS904 -,402.30 MHz,8.4 v,2.09,32768 sec,-1.3 mb,0.0 C,0.00%,0.00%,0.0 mb,0.0 C,0.00%,IWGADTS Format (IWG1),20:02:53,754.4 mb,-5.5 C,-3.6 C,100.00%,59.0 deg,29.1 m/s,-145.423200 deg,44.404100 deg,2110.3 m
20240130H1,OWW 2024,1/30/2024,20:05:36,D20240130_200536.4,12,161545077,TMR,AOC/MS,,drop 12,4,N42RF,WP-3D Orion,Good Drop, TDDryBiasCorrApplied,2,L7,20190222T212736Z,RS904 -,405.30 MHz,8.2 v,2.09,32768 sec,-1.1 mb,0.0 C,0.00%,0.00%,0.0 mb,0.0 C,0.00%,IWGADTS Format (IWG1),20:05:35,754.2 mb,-5.5 C,-3.7 C,100.00%,57.5 deg,29.4 m/s,-145.619800 deg,44.244600 deg,2109.9 m
20240130H1,OWW 2024,1/30/2024,20:07:19,D20240130_200719.5,13,161545031,TMR,AOC/MS,,drop 13,5,N42RF,WP-3D Orion,Good Drop, TDDryBiasCorrApplied,2,L7,20190222T170742Z,RS904 -,400.30 MHz,8.4 v,2.09,32768 sec,-1.1 mb,0.0 C,0.00%,0.00%,0.0 mb,0.0 C,0.00%,IWGADTS Format (IWG1),20:07:18,754.0 mb,-6.1 C,-3.9 C,100.00%,54.0 deg,30.7 m/s,-145.747000 deg,44.140700 deg,2113.5 m
20240130H1,OWW 2024,1/30/2024,20:14:33,D20240130_201433.6,14,161635095,TMR,AOC/MS,,drop 14,6,N42RF,WP-3D Orion,Good Drop, TDDryBiasCorrApplied,2,L7,20190222T165814Z,RS904 -,401.30 MHz,8.2 v,2.09,32768 sec,-1.1 mb,0.0 C,0.00%,0.00%,0.0 mb,0.0 C,0.00%,IWGADTS Format (IWG1),20:14:32,754.2 mb,-7.0 C,-4.8 C,100.00%,42.5 deg,33.6 m/s,-146.119200 deg,43.672500 deg,2111.3 m
20240130H1,OWW 2024,1/30/2024,20:17:42,D20240130_201742.7,15,151255045,TMR,AOC/MS,,drop 15,7,N42RF,WP-3D Orion,Good Drop, TDDryBiasCorrApplied,2,L7,20190222T163943Z,RS904 -,402.30 MHz,8.3 v,2.09,32768 sec,-1.6 mb,0.0 C,0.00%,0.00%,0.0 mb,0.0 C,0.00%,IWGADTS Format (IWG1),20:17:40,754.2 mb,-5.2 C,-3.3 C,100.00%,43.2 deg,26.7 m/s,-146.049800 deg,43.454000 deg,2106.3 m
20240130H1,OWW 2024,1/30/2024,20:26:02,D20240130_202602.8,16,161635122,TMR,AOC/MS,,drop 16,8,N42RF,WP-3D Orion,Good Drop, TDDryBiasCorrApplied,2,L7,20190222T170942Z,RS904 -,401.30 MHz,8.4 v,2.09,32768 sec,-1.2 mb,0.0 C,0.00%,0.00%,0.0 mb,0.0 C,0.00%,IWGADTS Format (IWG1),20:26:01,754.3 mb,-4.5 C,-2.8 C,100.00%,21.5 deg,19.0 m/s,-145.865800 deg,42.872700 deg,2096.7 m
20240130H1,OWW 2024,1/30/2024,20:35:17,D20240130_203517.1,17,161545087,TMR,AOC/MS,,drop 17,1,N42RF,WP-3D Orion,Good Drop, TDDryBiasCorrApplied,2,L7,20190222T212537Z,RS904 -,404.30 MHz,8.3 v,2.09,32768 sec,-0.8 mb,0.0 C,0.00%,0.00%,0.0 mb,0.0 C,0.00%,IWGADTS Format (IWG1),20:35:16,753.8 mb,-4.1 C,-2.0 C,100.00%,357.5 deg,14.7 m/s,-145.663200 deg,42.216000 deg,2090.6 m
20240130H1,OWW 2024,1/30/2024,20:38:22,D20240130_203822.2,18,161545125,TMR,AOC/MS,,drop 18,2,N42RF,WP-3D Orion,Good Drop, TDDryBiasCorrApplied,2,L7,20190222T163751Z,RS904 -,402.30 MHz,8.3 v,2.09,32768 sec,-1.3 mb,0.0 C,0.00%,0.00%,0.0 mb,0.0 C,0.00%,IWGADTS Format (IWG1),20:38:22,754.1 mb,-3.6 C,-2.2 C,100.00%,4.3 deg,15.0 m/s,-145.596500 deg,41.996800 deg,2087.7 m
