flight_id,project,launch_date,launch_time,file,count,sonde_id,operator,account,bad,sounding_name,channel,tail_num,actype,std_comm,comm,sonde_type,sonde_rev,sonde_built,sens,freq,batt,firm,shut,basep,baset,baseh1,baseh2,dynmp,dynmt,dynmh,pltype,pltime,plpres,pltemp,pldewp,plhumi,plws,plwd,pllat,pllon,plalt
20190915H1,Hurricane Humberto,2019-09-15,21:12:22,D20190915_211222.1,1,191640235,MAC,,,DROP 1,1,N42RF,WP-3D Orion,Good Drop,IP 1  DROP 1,3,A2,20190606T183543Z,RSS421 NEO-M8Q-0,400.30 MHz,5.8 v,2.09,32768 sec,-0.7 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),21:12:21,694.7 mb,10.4 C,4.3 C,65.8 %,322.2 deg,16.0 m/s,-79.747900 deg,28.445900 deg,3235.0 m
20190915H1,Hurricane Humberto,2019-09-15,21:25:29,D20190915_212529.2,2,192050074,MAC,,,DROP 2,2,N42RF,WP-3D Orion,Good Drop,MP2  DROP 2,3,A2,20190708T180559Z,RSS421 NEO-M8Q-0,401.30 MHz,5.8 v,2.09,32768 sec,-0.7 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),21:25:29,696.8 mb,10.5 C,8.9 C,89.9 %,341.7 deg,22.1 m/s,-78.827800 deg,28.869200 deg,3158.0 m
20190915H1,Hurricane Humberto,2019-09-15,21:50:40,D20190915_215040.3,3,191730298,MAC,,,DROP 3,3,N42RF,WP-3D Orion,Good Drop,MP3  DROP 3,3,A2,20190606T184917Z,RSS421 NEO-M8Q-0,402.30 MHz,5.7 v,2.09,32768 sec,-0.7 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),21:50:39,696.7 mb,9.6 C,8.9 C,95.6 %,145.2 deg,19.9 m/s,-76.999600 deg,29.529500 deg,3167.9 m
20190915H1,Hurricane Humberto,2019-09-15,22:04:20,D20190915_220420.4,4,192050131,MAC,,,DROP 4,4,N42RF,WP-3D Orion,Good Drop,PT 2  DROP 4,3,A2,20190708T185001Z,RSS421 NEO-M8Q-0,403.30 MHz,5.9 v,2.09,32768 sec,-0.7 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),22:04:20,695.8 mb,9.6 C,6.1 C,78.6 %,154.3 deg,19.7 m/s,-76.255500 deg,29.962600 deg,3216.2 m
20190915H1,Hurricane Humberto,2019-09-15,22:28:16,D20190915_222816.1,5,191820258,MAC,,,DROP 5,1,N42RF,WP-3D Orion,Good Drop,DROP 5  MP3,3,A2,20190605T164047Z,RSS421 NEO-M8Q-0,400.30 MHz,5.8 v,2.09,32768 sec,-0.7 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),22:28:16,696.1 mb,10.1 C,4.8 C,69.4 %,82.9 deg,16.9 m/s,-77.998300 deg,31.031600 deg,3221.9 m
20190915H1,Hurricane Humberto,2019-09-15,22:43:00,D20190915_224300.2,6,185050620,MAC,,,DROP 6,2,N42RF,WP-3D Orion,Good Drop,DROP 6  MP 3,3,A2,20190514T153733Z,RSS421 NEO-M8Q-0,401.30 MHz,6.0 v,2.09,32768 sec,-0.7 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),22:42:59,697.1 mb,11.2 C,5.0 C,65.6 %,81.6 deg,22.2 m/s,-77.961600 deg,30.103400 deg,3165.3 m
20190915H1,Hurricane Humberto,2019-09-15,22:57:16,D20190915_225716.3,7,191640241,MAC,,,DROP 7,3,N42RF,WP-3D Orion,Good Drop,DROP 7  2ND PASS CENTER,3,A2,20190606T200858Z,RSS421 NEO-M8Q-0,402.30 MHz,6.0 v,2.09,32768 sec,0.7 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),22:57:16,695.3 mb,13.8 C,8.9 C,72.2 %,299.3 deg,1.8 m/s,-77.909500 deg,29.127900 deg,3071.7 m
20190915H1,Hurricane Humberto,2019-09-15,23:10:13,D20190915_231013.4,8,192221186,MAC,,,DROP 8,4,N42RF,WP-3D Orion,Good Drop,DROP 8  MP 4,3,A2,20190617T172430Z,RSS421 NEO-M8Q-0,403.30 MHz,5.9 v,2.09,32768 sec,-0.7 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),23:10:13,695.2 mb,11.1 C,6.8 C,75.0 %,265.6 deg,24.8 m/s,-77.905900 deg,28.214200 deg,3187.9 m
20190915H1,Hurricane Humberto,2019-09-15,23:22:44,D20190915_232244.5,9,191810576,MAC,,,DROP 9,5,N42RF,WP-3D Orion,Good Drop,DROP 9  PT4,3,A2,20190605T160511Z,RSS421 NEO-M8Q-0,404.30 MHz,5.8 v,2.09,32768 sec,-0.7 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),23:22:43,694.9 mb,10.0 C,5.9 C,75.8 %,263.7 deg,16.7 m/s,-77.909200 deg,27.368700 deg,3232.1 m
20190915H1,Hurricane Humberto,2019-09-15,23:46:40,D20190915_234640.1,10,192041052,MAC,,,DROP 10,1,N42RF,WP-3D Orion,Good Drop,DROP 10  PT 5,3,A2,20190708T165328Z,RSS421 NEO-M8Q-0,400.30 MHz,5.9 v,2.09,32768 sec,-0.7 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),23:46:39,696.5 mb,9.5 C,7.5 C,87.7 %,211.0 deg,20.5 m/s,-76.120700 deg,28.253900 deg,3211.9 m
20190915H1,Hurricane Humberto,2019-09-16,00:01:30,D20190916_000130.2,11,191740204,MAC,,,DROP 11,2,N42RF,WP-3D Orion,,DROP 11  MP 5,3,A2,20190606T194906Z,RSS421 NEO-M8Q-0,401.30 MHz,5.9 v,2.09,32768 sec,-0.5 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),00:01:29,695.7 mb,9.9 C,10.0 C,100.0 %,207.3 deg,29.6 m/s,-76.935900 deg,28.772500 deg,3171.5 m
20190915H1,Hurricane Humberto,2019-09-16,00:27:56,D20190916_002756.3,12,191640231,MAC,,,DROP 12,3,N42RF,WP-3D Orion,Good Drop,DROP 12  MP6,3,A2,20190606T195428Z,RSS421 NEO-M8Q-0,402.30 MHz,5.9 v,2.09,32768 sec,-0.9 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),00:27:55,696.6 mb,11.1 C,5.3 C,67.6 %,31.4 deg,23.3 m/s,-78.755800 deg,29.626700 deg,3172.2 m
20190915H1,Hurricane Humberto,2019-09-16,00:39:46,D20190916_003946.4,13,191640239,MAC,,,DROP 13,4,N42RF,WP-3D Orion,Good Drop,DROP 13  PT 6,3,A2,20190606T200457Z,RSS421 NEO-M8Q-0,403.30 MHz,5.9 v,2.09,32768 sec,-0.7 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),00:39:46,696.1 mb,10.8 C,3.3 C,59.8 %,40.0 deg,17.0 m/s,-79.562500 deg,30.080000 deg,3215.4 m
