flight_id,project,launch_date,launch_time,file,count,sonde_id,operator,account,bad,sounding_name,channel,tail_num,actype,std_comm,comm,sonde_type,sonde_rev,sonde_built,sens,freq,batt,firm,shut,basep,baset,baseh1,baseh2,dynmp,dynmt,dynmh,pltype,pltime,plpres,pltemp,pldewp,plhumi,plws,plwd,pllat,pllon,plalt
20190818H1,Costa Rica GENESIS,2019-08-18,14:04:12,D20190818_140412.1,1,182610004,jed,,,drop1,1,N42RF,WP-3D Orion,Good Drop,,3,A1,20181030T174506Z,RSS421 NEO-M8Q-0,402.30 MHz,5.8 v,2.09,32768 sec,-0.2 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),14:04:11,695.7 mb,10.4 C,4.2 C,65.7 %,132.1 deg,5.4 m/s,-89.842000 deg,11.999200 deg,3224.2 m
20190818H1,Costa Rica GENESIS,2019-08-18,14:16:35,D20190818_141635.2,2,182620808,jed,,,drop2,2,N42RF,WP-3D Orion,Good Drop,,3,A1,20181023T172030Z,RSS421 NEO-M8Q-0,401.30 MHz,5.9 v,2.09,32768 sec,-0.3 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),14:16:35,695.7 mb,9.8 C,7.3 C,85.0 %,142.9 deg,3.9 m/s,-90.745800 deg,12.002600 deg,3221.1 m
20190818H1,Costa Rica GENESIS,2019-08-18,14:35:12,D20190818_143512.3,3,182310553,jed,,,drop3,3,N42RF,WP-3D Orion,Good Drop,,3,A1,20180823T211643Z,RSS421 NEO 8M8,404.30 MHz,5.7 v,2.09,32768 sec,-0.6 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),14:35:11,695.8 mb,10.7 C,6.1 C,73.2 %,322.7 deg,2.0 m/s,-92.024600 deg,11.904100 deg,3218.0 m
20190818H1,Costa Rica GENESIS,2019-08-18,14:56:52,D20190818_145652.4,4,182840477,jed,,,drop4,4,N42RF,WP-3D Orion,Good Drop,,3,A1,20181025T205511Z,RSS421 NEO-M8Q-0,402.30 MHz,5.9 v,2.09,32768 sec,-0.3 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),14:56:52,695.6 mb,10.9 C,5.5 C,69.2 %,324.6 deg,3.1 m/s,-93.527300 deg,11.905100 deg,3225.5 m
20190818H1,Costa Rica GENESIS,2019-08-18,15:17:08,D20190818_151708.1,5,182840446,jed,,,drop5,1,N42RF,WP-3D Orion,Good Drop,,3,A1,20181026T181123Z,RSS421 NEO-M8Q-0,404.30 MHz,5.9 v,2.09,32768 sec,-0.3 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),15:17:07,465.0 mb,-7.3 C,-15.6 C,51.5 %,230.3 deg,10.3 m/s,-95.033200 deg,11.914600 deg,6474.3 m
20190818H1,Costa Rica GENESIS,2019-08-18,15:52:28,D20190818_155228.2,6,182730282,jed,,,drop6,2,N42RF,WP-3D Orion,Good Drop,,3,A1,20181023T174011Z,RSS421 NEO-M8Q-0,401.30 MHz,5.8 v,2.09,32768 sec,-0.5 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),15:52:28,515.4 mb,-3.2 C,-12.2 C,49.9 %,199.9 deg,8.0 m/s,-93.060200 deg,10.073900 deg,5675.2 m
20190818H1,Costa Rica GENESIS,2019-08-18,16:07:07,D20190818_160707.3,7,182830069,jed,,,drop7,3,N42RF,WP-3D Orion,Good Drop,,3,00,20181023T165753Z,RSS421 NEO-M8Q-0,402.30 MHz,5.8 v,2.09,32768 sec,0.0 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),16:07:07,695.3 mb,11.3 C,3.3 C,58.1 %,274.3 deg,9.6 m/s,-92.541900 deg,11.013600 deg,3238.4 m
20190818H1,Costa Rica GENESIS,2019-08-18,16:34:26,D20190818_163426.4,8,182830056,jed,,,drop8,4,N42RF,WP-3D Orion,Good Drop,,3,A1,20181023T180502Z,RSS421 NEO-M8Q-0,404.30 MHz,5.9 v,2.09,32768 sec,-0.2 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),16:34:26,695.2 mb,10.5 C,7.4 C,80.9 %,193.9 deg,6.6 m/s,-91.546300 deg,12.706100 deg,3231.6 m
20190818H1,Costa Rica GENESIS,2019-08-18,16:46:54,D20190818_164654.1,9,182620836,jed,,,drop9,1,N42RF,WP-3D Orion,Good Drop,,3,A1,20181023T161824Z,RSS421 NEO-M8Q-0,401.30 MHz,6.0 v,2.09,32768 sec,-0.3 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),16:46:53,465.2 mb,-7.8 C,-20.1 C,36.6 %,210.9 deg,12.9 m/s,-91.080400 deg,13.512200 deg,6476.0 m
20190818H1,Costa Rica GENESIS,2019-08-18,17:00:42,D20190818_170042.2,10,182620835,jed,,,drop10,2,N42RF,WP-3D Orion,Good Drop,,3,A1,20181023T163936Z,RSS421 NEO-M8Q-0,404.30 MHz,5.9 v,2.09,32768 sec,0.0 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),17:00:42,465.1 mb,-7.5 C,-11.3 C,74.1 %,145.5 deg,10.5 m/s,-92.163800 deg,13.722300 deg,6474.5 m
20190818H1,Costa Rica GENESIS,2019-08-18,17:12:31,D20190818_171231.3,11,182620857,jed,,,drop11,3,N42RF,WP-3D Orion,Good Drop,,3,00,20181023T170406Z,RSS421 NEO-M8Q-0,401.30 MHz,6.0 v,2.09,32768 sec,-0.3 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),17:12:29,465.3 mb,-7.1 C,-10.3 C,77.8 %,79.4 deg,11.6 m/s,-93.185500 deg,13.902900 deg,6463.8 m
20190818H1,Costa Rica GENESIS,2019-08-18,17:28:16,D20190818_172816.4,12,182620656,jed,,,drop12,4,N42RF,WP-3D Orion,Good Drop,,3,A1,20181023T155726Z,RSS421 NEO-M8Q-0,402.30 MHz,5.9 v,2.09,32768 sec,-0.4 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),17:28:16,695.5 mb,10.4 C,6.6 C,77.2 %,343.1 deg,3.1 m/s,-92.612800 deg,12.908600 deg,3229.1 m
20190818H1,Costa Rica GENESIS,2019-08-18,17:45:03,D20190818_174503.1,13,182531186,jed,,,drop13,1,N42RF,WP-3D Orion,Good Drop,,3,00,20181030T165718Z,RSS421 NEO-M8Q-0,404.30 MHz,5.9 v,2.09,32768 sec,0.0 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),17:45:02,695.6 mb,9.9 C,6.8 C,80.8 %,336.5 deg,2.4 m/s,-91.993300 deg,11.858500 deg,3228.3 m
20190818H1,Costa Rica GENESIS,2019-08-18,17:58:44,D20190818_175844.2,14,182830060,jed,,,drop14,2,N42RF,WP-3D Orion,Good Drop,,3,00,20181023T163525Z,RSS421 NEO-M8Q-0,401.30 MHz,6.0 v,2.09,32768 sec,-0.6 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),17:58:43,695.6 mb,11.0 C,4.9 C,66.2 %,275.7 deg,7.2 m/s,-91.496400 deg,10.991900 deg,3229.3 m
20190818H1,Costa Rica GENESIS,2019-08-18,18:13:01,D20190818_181301.3,15,182830067,jed,,,drop15,3,N42RF,WP-3D Orion,Good Drop,,3,A1,20181023T164534Z,RSS421 NEO-M8Q-0,402.30 MHz,6.0 v,2.09,32768 sec,-0.2 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),18:12:59,695.6 mb,10.5 C,3.5 C,62.0 %,289.3 deg,3.5 m/s,-90.963300 deg,10.075700 deg,3230.0 m
