flight_id,project,launch_date,launch_time,file,count,sonde_id,operator,account,bad,sounding_name,channel,tail_num,actype,std_comm,comm,sonde_type,sonde_rev,sonde_built,sens,freq,batt,firm,shut,basep,baset,baseh1,baseh2,dynmp,dynmt,dynmh,pltype,pltime,plpres,pltemp,pldewp,plhumi,plws,plwd,pllat,pllon,plalt
20190902H2,Hurricane Dorian,2019-09-02,20:45:40,D20190902_204540.1,1,191050431,TMR,,,drop 1,1,N42RF,WP-3D Orion,Good Drop,mid pt 1st pass inbound,3,A2,20190501T190859Z,RSS421 NEO-M8Q-0,400.30 MHz,5.9 v,2.09,32768 sec,-0.5 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),20:45:40,751.6 mb,14.2 C,11.6 C,84.5 %,0.8 deg,27.0 m/s,-79.399600 deg,26.800400 deg,2451.5 m
20190902H2,Hurricane Dorian,2019-09-02,21:16:38,D20190902_211638.2,2,185130872,TMR,,,drop 2,2,N42RF,WP-3D Orion,Good Drop,1st pass mid pt otbd,3,A2,20190503T150106Z,RSS421 NEO-M8Q-0,401.36 MHz,5.9 v,2.09,32768 sec,-0.5 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),21:16:37,751.7 mb,13.0 C,10.9 C,87.0 %,176.5 deg,37.5 m/s,-77.450600 deg,26.861200 deg,2445.3 m
20190902H2,Hurricane Dorian,2019-09-02,21:26:54,D20190902_212654.3,3,191010445,TMR,,,drop 3,3,N42RF,WP-3D Orion,Good Drop,mid pt otbd,3,A2,20190501T163854Z,RSS421 NEO-M8Q-0,402.36 MHz,6.0 v,2.09,32768 sec,-0.4 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),21:26:54,751.4 mb,12.8 C,9.6 C,80.7 %,175.4 deg,25.3 m/s,-76.709800 deg,26.858600 deg,2513.8 m
20190902H2,Hurricane Dorian,2019-09-02,21:53:54,D20190902_215354.1,4,185130148,TMR,,,drop 4,1,N42RF,WP-3D Orion,Good Drop,Turn pt 2,3,A2,20190501T175313Z,RSS421 NEO-M8Q-0,400.30 MHz,5.8 v,2.09,32768 sec,-0.3 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),21:53:53,749.7 mb,13.2 C,9.3 C,77.5 %,107.6 deg,30.2 m/s,-78.265000 deg,28.376300 deg,2530.3 m
20190902H2,Hurricane Dorian,2019-09-02,22:07:50,D20190902_220750.2,5,183331059,TMR,,,drop 5,2,N42RF,WP-3D Orion,Good Drop,2nd pass mid pt inbd,3,A1,20181221T201141Z,RSS421 NEO-M8Q-0,401.30 MHz,5.9 v,2.09,32768 sec,-0.9 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),22:07:50,751.8 mb,15.2 C,10.4 C,73.4 %,96.4 deg,39.8 m/s,-78.350000 deg,27.641300 deg,2423.0 m
20190902H2,Hurricane Dorian,2019-09-02,22:17:00,D20190902_221700.3,6,185130864,TMR,,,drop 6,3,N42RF,WP-3D Orion,Good Drop,Inner Eyewall / RMW inbd 2nd pass,3,A2,20190503T162036Z,RSS421 NEO-M8Q-0,402.30 MHz,5.8 v,2.09,32768 sec,-1.0 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),22:16:59,754.6 mb,18.3 C,16.8 C,90.7 %,77.7 deg,43.3 m/s,-78.390400 deg,27.084100 deg,2047.9 m
20190902H2,Hurricane Dorian,2019-09-02,22:31:51,D20190902_223151.4,7,184750712,TMR,,,drop 7,4,N42RF,WP-3D Orion,Good Drop,mid pt 2nd pass otbd,3,A1,20181217T204915Z,RSS421 NEO-M8Q-0,404.30 MHz,5.9 v,2.09,32768 sec,0.2 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),22:31:50,751.3 mb,14.9 C,11.8 C,81.6 %,268.1 deg,36.7 m/s,-78.387500 deg,26.139600 deg,2424.6 m
20190902H2,Hurricane Dorian,2019-09-02,22:43:04,D20190902_224304.1,8,191050414,TMR,,,drop 8,1,N42RF,WP-3D Orion,Good Drop,turn pt 5,3,A2,20190501T165643Z,RSS421 NEO-M8Q-0,400.30 MHz,5.9 v,2.09,32768 sec,-0.5 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),22:43:04,750.9 mb,12.8 C,10.7 C,87.4 %,257.8 deg,27.7 m/s,-78.385600 deg,25.422800 deg,2508.5 m
20190902H2,Hurricane Dorian,2019-09-02,22:58:12,D20190902_225812.2,9,183321167,TMR,,,drop 9,2,N42RF,WP-3D Orion,Good Drop,turn pt 6,3,A1,20181221T163103Z,RSS421 NEO-M8Q-0,402.30 MHz,5.9 v,2.09,32768 sec,-0.9 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),22:58:12,752.4 mb,14.1 C,10.3 C,77.5 %,216.8 deg,30.9 m/s,-77.474900 deg,26.071900 deg,2474.6 m
20190902H2,Hurricane Dorian,2019-09-02,23:04:48,D20190902_230448.3,10,183321076,TMR,,,drop 10,3,N42RF,WP-3D Orion,Good Drop,3rd pass mid pt,3,A1,2ÿ181221T153805Z,RSS421 NEO-M8Q-0,400.30 MHz,5.9 v,2.09,32768 sec,-1.0 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),23:04:47,751.8 mb,13.7 C,13.8 C,100.0 %,211.8 deg,37.8 m/s,-77.785100 deg,26.422600 deg,2419.2 m
