flight_id,project,launch_date,launch_time,file,count,sonde_id,operator,account,bad,sounding_name,channel,tail_num,actype,std_comm,comm,sonde_type,sonde_rev,sonde_built,sens,freq,batt,firm,shut,basep,baset,baseh1,baseh2,dynmp,dynmt,dynmh,pltype,pltime,plpres,pltemp,pldewp,plhumi,plws,plwd,pllat,pllon,plalt
20190716L1,Arctic Heat,7/16/2019,18:26:58,D20190716_182658.1,1,161545137,SCP,AOC/MS,,1,1,N56RF,Twin Otter DHC6,Good Drop,late data TDDryBiasCorrApplied,2,L7,20190221T204913Z,RS904 -,402.74 MHz,8.1 v,2.09,32768 sec,0.0 mb,0.0 C,0.00%,0.00%,0.0 mb,0.0 C,0.00%,IWGADTS Format (IWG1),0:00:00,9999.0 mb,99.0 C,99.0 C,999.00%,999.0 deg,999.0 m/s,999.000000 deg,99.000000 deg,9999.0 m
20190716L1,Arctic Heat,7/16/2019,18:49:17,D20190716_184917.1,2,160745035,SCP,AOC/MS,,2,1,N56RF,Twin Otter DHC6,Good Drop, TDDryBiasCorrApplied,2,L7,20190221T205713Z,RS904 -,403.74 MHz,8.0 v,2.09,32768 sec,0.0 mb,0.0 C,0.00%,0.00%,0.0 mb,0.0 C,0.00%,IWGADTS Format (IWG1),18:49:17,684.4 mb,-1.4 C,-999.0 C,-999.00%,240.9 deg,8.4 m/s,-156.256027 deg,73.077896 deg,3062.1 m
20190716L1,Arctic Heat,7/16/2019,19:01:55,D20190716_190155.1,3,161545081,SCP,AOC/MS,,3,1,N56RF,Twin Otter DHC6,No Launch Detect, TDDryBiasCorrApplied,2,L7,20190221T205531Z,RS904 -,403.74 MHz,8.0 v,2.09,32768 sec,0.0 mb,0.0 C,0.00%,0.00%,0.0 mb,0.0 C,0.00%,IWGADTS Format (IWG1),19:01:55,684.4 mb,-2.5 C,-999.0 C,-999.00%,231.9 deg,10.7 m/s,-156.144470 deg,73.598938 deg,3059.2 m
20190716L1,Arctic Heat,7/16/2019,19:23:02,D20190716_192302.1,4,161635125,SCP,AOC/MS,,4,1,N56RF,Twin Otter DHC6,Good Drop,landed on ice TDDryBiasCorrApplied,2,L7,20190221T202013Z,RS904 -,403.74 MHz,8.1 v,2.09,32768 sec,0.0 mb,0.0 C,0.00%,0.00%,0.0 mb,0.0 C,0.00%,IWGADTS Format (IWG1),19:23:01,684.5 mb,-2.9 C,-999.0 C,-999.00%,270.7 deg,10.7 m/s,-153.051315 deg,73.445526 deg,3064.2 m
20190716L1,Arctic Heat,7/16/2019,19:49:02,D20190716_194902.1,5,161545036,SCP,AOC/MS,,5,1,N56RF,Twin Otter DHC6,Good Drop, TDDryBiasCorrApplied,2,L7,20190222T233106Z,RS904 -,404.74 MHz,7.9 v,2.09,32768 sec,0.0 mb,0.0 C,0.00%,0.00%,0.0 mb,0.0 C,0.00%,IWGADTS Format (IWG1),19:49:01,684.6 mb,-2.6 C,-999.0 C,-999.00%,267.8 deg,14.5 m/s,-149.047150 deg,73.267136 deg,3071.2 m
20190716L1,Arctic Heat,7/16/2019,20:30:27,D20190716_203027.1,6,150835043,SCP,AOC/MS,,6,1,N56RF,Twin Otter DHC6,Good Drop, TDDryBiasCorrApplied,2,L7,20190221T212943Z,RS904 -,404.74 MHz,8.1 v,2.09,32768 sec,0.0 mb,0.0 C,0.00%,0.00%,0.0 mb,0.0 C,0.00%,IWGADTS Format (IWG1),20:30:27,685.7 mb,-1.6 C,-999.0 C,-999.00%,242.6 deg,8.0 m/s,-153.149902 deg,72.922241 deg,3068.1 m
20190716L1,Arctic Heat,7/16/2019,21:06:47,D20190716_210647.1,7,151325130,SCP,AOC/MS,,7,1,N56RF,Twin Otter DHC6,Good Drop, TDDryBiasCorrApplied,2,L7,20190221T202213Z,RS904 -,404.74 MHz,8.0 v,2.09,32768 sec,0.0 mb,0.0 C,0.00%,0.00%,0.0 mb,0.0 C,0.00%,IWGADTS Format (IWG1),21:06:47,686.2 mb,-0.6 C,-999.0 C,-999.00%,263.8 deg,5.7 m/s,-156.962921 deg,72.610252 deg,3057.1 m
20190716L1,Arctic Heat,7/16/2019,21:36:59,D20190716_213659.1,8,150845222,SCP,AOC/MS,,8,1,N56RF,Twin Otter DHC6,Good Drop, TDDryBiasCorrApplied,2,L7,20190221T213340Z,RS904 -,404.74 MHz,8.1 v,2.09,32768 sec,0.0 mb,0.0 C,0.00%,0.00%,0.0 mb,0.0 C,0.00%,IWGADTS Format (IWG1),21:36:59,686.1 mb,-2.3 C,-999.0 C,-999.00%,236.7 deg,6.2 m/s,-160.124237 deg,72.340424 deg,3062.0 m
