flight_id,project,launch_date,launch_time,file,count,sonde_id,operator,account,bad,sounding_name,channel,tail_num,actype,std_comm,comm,sonde_type,sonde_rev,sonde_built,sens,freq,batt,firm,shut,basep,baset,baseh1,baseh2,dynmp,dynmt,dynmh,pltype,pltime,plpres,pltemp,pldewp,plhumi,plws,plwd,pllat,pllon,plalt
20210704H1,Hurr ELSA #3,2021-07-04,10:16:48,D20210704_101648.1,1,203310032,NRK,,,Drop 1,1,N42RF,WP-3D Orion,Good Drop,,3,A2,20201008T175027Z,RSS421 NEO-M8Q-0-10,400.30 MHz,5.6 v,2.10,32768 sec,-0.7 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),10:16:47,694.4 mb,8.8 C,4.8 C,76.2 %,39.1 deg,8.9 m/s,-77.432000 deg,19.746600 deg,3236.1 m
20210704H1,Hurr ELSA #3,2021-07-04,10:31:32,D20210704_103132.2,2,203310166,NRK,,,Drop 2,2,N42RF,WP-3D Orion,Good Drop,,3,A2,20201008T190131Z,RSS421 NEO-M8Q-0-10,401.30 MHz,5.8 v,2.10,32768 sec,-0.9 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),10:31:31,696.3 mb,9.6 C,5.8 C,77.1 %,132.4 deg,5.8 m/s,-76.646500 deg,19.062800 deg,3202.4 m
20210704H1,Hurr ELSA #3,2021-07-04,10:39:00,D20210704_103900.5,3,203150667,NRK,,,Drop 5,5,N42RF,WP-3D Orion,No Launch Detect,,3,A2,20201013T153316Z,RSS421 NEO-M8Q-0-10,404.30 MHz,5.9 v,2.10,32768 sec,-1.2 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),00:00:00,9999.0 mb,99.0 C,99.0 C,999.0 %,999.0 deg,999.0 m/s,999.000000 deg,99.000000 deg,9999.0 m
20210704H1,Hurr ELSA #3,2021-07-04,10:58:25,D20210704_105825.3,4,200650646,NRK,,,Drop 3,3,N42RF,WP-3D Orion,Good Drop,,3,A2,20200623T202049Z,RSS421 NEO-M8Q-0-10,402.30 MHz,5.7 v,2.10,32768 sec,-1.0 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),10:58:24,696.3 mb,8.8 C,6.0 C,82.3 %,271.5 deg,7.0 m/s,-76.070200 deg,18.047700 deg,3188.9 m
20210704H1,Hurr ELSA #3,2021-07-04,11:35:00,D20210704_113500.4,5,203540094,NRK,,,Drop 4,4,N42RF,WP-3D Orion,Good Drop,,3,A2,20201009T173519Z,RSS421 NEO-M8Q-0-10,403.30 MHz,5.8 v,2.10,32768 sec,-1.2 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),11:34:59,694.9 mb,9.2 C,4.7 C,73.4 %,188.2 deg,12.4 m/s,-75.409700 deg,17.504800 deg,3237.6 m
20210704H1,Hurr ELSA #3,2021-07-04,12:04:52,D20210704_120452.6,6,203240788,CFL,,,Drop 5,6,N42RF,WP-3D Orion,Good Drop,ip2,3,A2,20201007T140459Z,RSS421 NEO-M8Q-0-10,405.30 MHz,5.8 v,2.10,32768 sec,-0.5 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),12:04:52,695.4 mb,9.4 C,5.7 C,77.6 %,159.5 deg,23.2 m/s,-74.604800 deg,18.161200 deg,3228.9 m
20210704H1,Hurr ELSA #3,2021-07-04,12:44:29,D20210704_124429.7,7,203540067,CFL,,,Drop 7,7,N42RF,WP-3D Orion,Good Drop,,3,A2,20201009T174127Z,RSS421 NEO-M8Q-0-10,400.30 MHz,5.9 v,2.10,32768 sec,-0.6 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),12:44:29,694.9 mb,9.7 C,5.3 C,74.1 %,172.7 deg,11.9 m/s,-75.070700 deg,17.135800 deg,3245.5 m
20210704H1,Hurr ELSA #3,2021-07-04,12:57:02,D20210704_125702.8,8,203431767,CFL,,,Drop 8,8,N42RF,WP-3D Orion,Good Drop,,3,A2,20201013T174922Z,RSS421 NEO-M8Q-0-10,401.30 MHz,5.9 v,2.10,32768 sec,-0.7 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),12:57:02,695.7 mb,9.5 C,4.2 C,69.3 %,182.4 deg,18.7 m/s,-75.767300 deg,17.752600 deg,3225.6 m
20210704H1,Hurr ELSA #3,2021-07-04,13:12:26,D20210704_131226.1,9,203240120,CFL,,,Drop 9,1,N42RF,WP-3D Orion,,ctr  noisy winds,3,A2,20201009T171253Z,RSS421 NEO-M8Q-0-10,402.30 MHz,5.8 v,2.10,32768 sec,-0.6 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),13:12:25,695.1 mb,8.8 C,5.2 C,78.1 %,300.0 deg,3.1 m/s,-76.621000 deg,18.522000 deg,3214.5 m
20210704H1,Hurr ELSA #3,2021-07-04,13:21:21,D20210704_132121.2,10,203310165,CFL,,,Drop 10,2,N42RF,WP-3D Orion,Good Drop,mid,3,A2,20201012T214402Z,RSS421 NEO-M8Q-0-10,404.30 MHz,5.9 v,2.10,32768 sec,-0.6 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),13:21:20,695.1 mb,9.5 C,6.4 C,80.8 %,40.2 deg,12.4 m/s,-77.089300 deg,18.963900 deg,3220.8 m
