flight_id,project,launch_date,launch_time,file,count,sonde_id,operator,account,bad,sounding_name,channel,tail_num,actype,std_comm,comm,sonde_type,sonde_rev,sonde_built,sens,freq,batt,firm,shut,basep,baset,baseh1,baseh2,dynmp,dynmt,dynmh,pltype,pltime,plpres,pltemp,pldewp,plhumi,plws,plwd,pllat,pllon,plalt
20190928I1,Hurricane Lorenzo,9/28/2019,17:36:56,D20190928_173656.1,1,192230959,TMR,HRD,,drop 1,1,N43RF,WP-3D,Good Drop,Initial point  no RH burn,3,A2,20190613T164816Z,RSS421 NEO-M8Q-0,400.50 MHz,6.2 v,2.09,32768 sec,-0.4 mb,0.0 C,0.00%,0.00%,0.0 mb,0.0 C,0.00%,IWGADTS Format (IWG1),17:36:56,704.2 mb,11.8 C,8.6 C,81.00%,358.9 deg,24.6 m/s,-46.204300 deg,22.759800 deg,2978.0 m
20190928I1,Hurricane Lorenzo,9/28/2019,17:52:58,D20190928_175258.2,2,191640178,TMR,NWS,,drop 2,2,N43RF,WP-3D,Good Drop,center drop,3,A2,20190606T165219Z,RSS421 NEO-M8Q-0,401.50 MHz,6.1 v,2.09,32768 sec,-0.1 mb,0.0 C,0.00%,0.00%,0.0 mb,0.0 C,0.00%,IWGADTS Format (IWG1),17:52:58,674.7 mb,15.2 C,11.3 C,77.40%,163.0 deg,2.2 m/s,-45.005600 deg,22.867900 deg,3009.5 m
20190928I1,Hurricane Lorenzo,9/28/2019,18:23:09,D20190928_182309.1,3,161635012,TMR,AOC-MS,,drop 3,1,N43RF,WP-3D,Good Drop,mini sonde 2nd pass inbound rainband TDDryBiasCorrApplied,2,L7,20171213T163113Z,RS904 NEO-7N-0-002,400.50 MHz,8.4 v,2.09,32768 sec,-1.3 mb,0.0 C,0.00%,0.00%,0.0 mb,0.0 C,0.00%,IWGADTS Format (IWG1),18:23:09,696.7 mb,9.7 C,11.2 C,100.00%,161.1 deg,44.5 m/s,-44.185900 deg,23.248200 deg,3023.4 m
20190928I1,Hurricane Lorenzo,9/28/2019,18:26:30,D20190928_182630.2,4,161545045,TMR,AOC-MS,,drop 4,2,N43RF,WP-3D,Good Drop,mini sonde 2nd pass inbound 2nd rainband TDDryBiasCorrApplied,2,L7,20171219T163746Z,RS904 NEO-7N-0-002,401.50 MHz,8.4 v,2.09,32768 sec,-0.8 mb,0.0 C,0.00%,0.00%,0.0 mb,0.0 C,0.00%,IWGADTS Format (IWG1),18:26:31,692.7 mb,11.0 C,11.1 C,100.00%,157.1 deg,51.4 m/s,-44.395000 deg,23.152500 deg,3004.3 m
20190928I1,Hurricane Lorenzo,9/28/2019,18:28:26,D20190928_182826.3,5,191640171,TMR,NESDIS,,drop 5,3,N43RF,WP-3D,Good Drop,2nd pass inbound outer eyewall,3,A2,20190610T151146Z,RSS421 NEO-M8Q-0,402.50 MHz,5.7 v,2.09,32768 sec,-0.8 mb,0.0 C,0.00%,0.00%,0.0 mb,0.0 C,0.00%,IWGADTS Format (IWG1),18:28:26,685.7 mb,9.4 C,11.6 C,100.00%,158.4 deg,62.2 m/s,-44.509100 deg,23.100100 deg,3017.6 m
20190928I1,Hurricane Lorenzo,9/28/2019,18:28:48,D20190928_182848.4,6,191640176,TMR,NESDIS,,drop 6,4,N43RF,WP-3D,Good Drop,2nd pass inbound inner eyewall NO RH BURN,3,A2,20190606T172449Z,RSS421 NEO-M8Q-0,403.50 MHz,5.7 v,2.09,32768 sec,-0.2 mb,0.0 C,0.00%,0.00%,0.0 mb,0.0 C,0.00%,IWGADTS Format (IWG1),18:28:48,685.4 mb,9.4 C,12.2 C,100.00%,157.0 deg,60.9 m/s,-44.530400 deg,23.090300 deg,2997.3 m
20190928I1,Hurricane Lorenzo,9/28/2019,18:29:22,D20190928_182922.5,7,191720862,TMR,NESDIS,,drop 7,5,N43RF,WP-3D,Good Drop,2nd pass inbound inner eyewall NO RH BURN,3,A2,20190612T171635Z,RSS421 NEO-M8Q-0,404.50 MHz,6.1 v,2.09,32768 sec,-0.5 mb,0.0 C,0.00%,0.00%,0.0 mb,0.0 C,0.00%,IWGADTS Format (IWG1),18:29:21,680.9 mb,10.8 C,12.8 C,100.00%,174.4 deg,63.0 m/s,-44.562100 deg,23.076500 deg,3033.4 m
20190928I1,Hurricane Lorenzo,9/28/2019,18:31:00,D20190928_183100.6,8,191640164,TMR,NESDIS,,drop 8,6,N43RF,WP-3D,Weak Telemetry,2nd pass inbound eye  went dead at about 879 mb  lost GPS data  PTU showed 2550ft at faillure,3,A2,20190610T162440Z,RSS421 NEO-M8Q-0,405.50 MHz,6.1 v,2.09,32768 sec,-0.9 mb,0.0 C,0.00%,0.00%,0.0 mb,0.0 C,0.00%,IWGADTS Format (IWG1),18:31:01,677.3 mb,13.2 C,12.7 C,96.40%,171.6 deg,45.5 m/s,-44.665200 deg,23.048100 deg,3007.8 m
20190928I1,Hurricane Lorenzo,9/28/2019,19:14:14,D20190928_191414.5,9,151325143,TMR,AOC-MS,,drop 9,5,N43RF,WP-3D,Bad Humidity,Mini sonde  No RH measurement  3rd pass inbound rainband 1 TDDryBiasCorrApplied,2,L7,20171213T162231Z,RS904 NEO-7N-0-002,404.50 MHz,8.7 v,2.09,32768 sec,-1.8 mb,0.0 C,0.00%,0.00%,0.0 mb,0.0 C,0.00%,IWGADTS Format (IWG1),19:14:14,692.4 mb,10.6 C,11.5 C,100.00%,153.4 deg,49.3 m/s,-44.308900 deg,23.350500 deg,3036.0 m
20190928I1,Hurricane Lorenzo,9/28/2019,19:15:07,D20190928_191507.6,10,160745036,TMR,AOC-MS,,drop 10,6,N43RF,WP-3D,Good Drop,Mini sonde  No RH Brun  3rd pass inbound rainband 2 TDDryBiasCorrApplied,2,L7,20171213T163614Z,RS904 NEO-7N-0-002,405.50 MHz,8.5 v,2.09,32768 sec,-1.8 mb,0.0 C,0.00%,0.00%,0.0 mb,0.0 C,0.00%,IWGADTS Format (IWG1),19:15:07,692.6 mb,10.5 C,12.3 C,100.00%,161.8 deg,49.5 m/s,-44.363600 deg,23.324300 deg,3015.8 m
20190928I1,Hurricane Lorenzo,9/28/2019,19:17:30,D20190928_191730.1,11,191720845,TMR,NESDIS,,drop 11,1,N43RF,WP-3D,Late Winds,3rd pass inbound outer eyewall  Late Winds  No RH Burn,3,A2,20190612T175602Z,RSS421 NEO-M8Q-0,400.50 MHz,6.1 v,2.09,32768 sec,-0.3 mb,0.0 C,0.00%,0.00%,0.0 mb,0.0 C,0.00%,IWGADTS Format (IWG1),19:17:29,687.3 mb,10.4 C,12.4 C,100.00%,159.9 deg,59.5 m/s,-44.505200 deg,23.258000 deg,3002.5 m
20190928I1,Hurricane Lorenzo,9/28/2019,19:18:24,D20190928_191824.2,12,191720832,TMR,NESDIS,,drop 12,2,N43RF,WP-3D,Late Winds,3rd pass inbound middle eyewall  No RH Burn  Late Winds,3,A2,20190612T151544Z,RSS421 NEO-M8Q-0,401.50 MHz,6.1 v,2.09,32768 sec,-0.5 mb,0.0 C,0.00%,0.00%,0.0 mb,0.0 C,0.00%,IWGADTS Format (IWG1),19:18:23,683.1 mb,9.5 C,12.0 C,100.00%,156.0 deg,64.9 m/s,-44.559300 deg,23.235000 deg,3006.4 m
20190928I1,Hurricane Lorenzo,9/28/2019,19:18:44,D20190928_191844.3,13,191640174,TMR,NESDIS,,drop 13,3,N43RF,WP-3D,Weak Telemetry,3rd pass inbound inner eyewall  No RH Burn  winds went weak at about 900mb,3,A2,20190610T161317Z,RSS421 NEO-M8Q-0,402.50 MHz,6.1 v,2.09,32768 sec,-0.6 mb,0.0 C,0.00%,0.00%,0.0 mb,0.0 C,0.00%,IWGADTS Format (IWG1),19:18:44,681.7 mb,9.7 C,12.8 C,100.00%,162.0 deg,61.8 m/s,-44.581200 deg,23.226400 deg,3001.1 m
