flight_id,project,launch_date,launch_time,file,count,sonde_id,operator,account,bad,sounding_name,channel,tail_num,actype,std_comm,comm,sonde_type,sonde_rev,sonde_built,sens,freq,batt,firm,shut,basep,baset,baseh1,baseh2,dynmp,dynmt,dynmh,pltype,pltime,plpres,pltemp,pldewp,plhumi,plws,plwd,pllat,pllon,plalt
20200902H1,TS Nana,9/2/2020,10:31:59,D20200902_103159.1,1,192630781,NGU,NWS,,Drop #1,1,N42RF,WP-3D Orion,Good Drop,IP  inbound  NE,3,A2,20191226T172359Z,RSS421 NEO-M8Q-0-10,404.30 MHz,5.9 v,2.1,32768 sec,-0.2 mb,0.0 C,0.00%,0.00%,0.0 mb,0.0 C,0.00%,IWGADTS Format (IWG1),10:31:59,841.7 mb,19.0 C,13.2 C,68.90%,114.3 deg,18.9 m/s,-82.314800 deg,17.811100 deg,1598.5 m
20200902H1,TS Nana,9/2/2020,10:42:18,D20200902_104218.2,2,191930247,NGU,NWS,,Drop #2,2,N42RF,WP-3D Orion,Good Drop,Midpoint  inbound  NE,3,A2,20191227T182027Z,RSS421 NEO-M8Q-0-10,405.30 MHz,5.9 v,2.1,32768 sec,0.0 mb,0.0 C,0.00%,0.00%,0.0 mb,0.0 C,0.00%,IWGADTS Format (IWG1),10:42:17,843.0 mb,17.5 C,14.4 C,82.00%,145.0 deg,20.2 m/s,-82.820500 deg,17.330100 deg,1566.7 m
20200902H1,TS Nana,9/2/2020,10:51:24,D20200902_105124.3,3,192050107,NGU,NWS,,Drop #3,3,N42RF,WP-3D Orion,Good Drop,Center #1,3,A2,20191228T182655Z,RSS421 NEO-M8Q-0-10,400.30 MHz,6.0 v,2.1,32768 sec,-0.2 mb,0.0 C,0.00%,0.00%,0.0 mb,0.0 C,0.00%,IWGADTS Format (IWG1),10:51:23,842.7 mb,20.0 C,17.7 C,86.70%,283.0 deg,8.4 m/s,-83.381900 deg,17.079000 deg,1498.5 m
20200902H1,TS Nana,9/2/2020,11:01:04,D20200902_110104.4,4,192350600,NGU,NWS,,Drop #4,4,N42RF,WP-3D Orion,Good Drop,Midpoint  outbound  SW,3,A2,20191226T171142Z,RSS421 NEO-M8Q-0-10,401.30 MHz,6.0 v,2.1,32768 sec,0.0 mb,0.0 C,0.00%,0.00%,0.0 mb,0.0 C,0.00%,IWGADTS Format (IWG1),11:01:04,842.9 mb,17.1 C,17.1 C,100.00%,308.4 deg,10.1 m/s,-83.843600 deg,16.633200 deg,1560.9 m
20200902H1,TS Nana,9/2/2020,11:11:05,D20200902_111105.6,5,192050099,NGU,NWS,,Drop #5,6,N42RF,WP-3D Orion,Good Drop,Endpoint  outbound  SW  possibly floated,3,A2,20191228T174128Z,RSS421 NEO-M8Q-0-10,402.30 MHz,6.0 v,2.1,32768 sec,-0.2 mb,0.0 C,0.00%,0.00%,0.0 mb,0.0 C,0.00%,IWGADTS Format (IWG1),11:11:04,843.0 mb,18.1 C,15.3 C,83.90%,321.5 deg,7.6 m/s,-84.374900 deg,16.231500 deg,1575.8 m
20200902H1,TS Nana,9/2/2020,11:39:06,D20200902_113906.7,6,192040382,NGU,NWS,,Drop #6,7,N42RF,WP-3D Orion,Good Drop,Endpoint  inbound  SE,3,A2,20191228T182307Z,RSS421 NEO-M8Q-0-10,404.30 MHz,6.0 v,2.1,32768 sec,0.0 mb,0.0 C,0.00%,0.00%,0.0 mb,0.0 C,0.00%,IWGADTS Format (IWG1),11:39:05,842.1 mb,20.1 C,11.7 C,58.50%,196.0 deg,6.9 m/s,-82.675400 deg,16.085800 deg,1587.4 m
20200902H1,TS Nana,9/2/2020,11:47:12,D20200902_114712.8,7,192040383,NGU,NWS,,Drop #7,8,N42RF,WP-3D Orion,Good Drop,Midpoint  inbound  SE,3,A2,20191228T183423Z,RSS421 NEO-M8Q-0-10,405.30 MHz,5.9 v,2.1,32768 sec,-0.2 mb,0.0 C,0.00%,0.00%,0.0 mb,0.0 C,0.00%,IWGADTS Format (IWG1),11:47:11,841.9 mb,19.0 C,13.7 C,71.20%,189.8 deg,9.8 m/s,-83.074400 deg,16.480200 deg,1584.4 m
20200902H1,TS Nana,9/2/2020,12:00:41,D20200902_120041.1,8,192041105,NGU,NWS,,Drop #8,1,N42RF,WP-3D Orion,Good Drop,Center #2,3,A2,20191228T174859Z,RSS421 NEO-M8Q-0-10,400.30 MHz,6.0 v,2.1,32768 sec,0.0 mb,0.0 C,0.00%,0.00%,0.0 mb,0.0 C,0.00%,IWGADTS Format (IWG1),12:00:40,843.4 mb,20.0 C,18.0 C,88.00%,323.6 deg,2.9 m/s,-83.754100 deg,17.078100 deg,1494.4 m
20200902H1,TS Nana,9/2/2020,12:10:20,D20200902_121020.2,9,192040426,NGU,NWS,,Drop #9,2,N42RF,WP-3D Orion,Good Drop,Midpoint  outbound  NW,3,A2,20191228T181938Z,RSS421 NEO-M8Q-0-10,402.30 MHz,6.0 v,2.1,32768 sec,0.0 mb,0.0 C,0.00%,0.00%,0.0 mb,0.0 C,0.00%,IWGADTS Format (IWG1),12:10:19,843.0 mb,18.1 C,17.3 C,95.10%,54.5 deg,20.0 m/s,-84.223600 deg,17.520100 deg,1567.0 m
20200902H1,TS Nana,9/2/2020,12:20:20,D20200902_122020.3,10,192040289,NGU,NWS,,Drop #10,3,N42RF,WP-3D Orion,Good Drop,Endpoint  outbound  NW,3,A2,20191227T195125Z,RSS421 NEO-M8Q-0-10,404.30 MHz,6.0 v,2.1,32768 sec,0.0 mb,0.0 C,0.00%,0.00%,0.0 mb,0.0 C,0.00%,IWGADTS Format (IWG1),12:20:19,843.1 mb,18.9 C,13.9 C,72.70%,87.5 deg,23.9 m/s,-84.741100 deg,18.010900 deg,1584.1 m
