flight_id,project,launch_date,launch_time,file,count,sonde_id,operator,account,bad,sounding_name,channel,tail_num,actype,std_comm,comm,sonde_type,sonde_rev,sonde_built,sens,freq,batt,firm,shut,basep,baset,baseh1,baseh2,dynmp,dynmt,dynmh,pltype,pltime,plpres,pltemp,pldewp,plhumi,plws,plwd,pllat,pllon,plalt
20200214H1,OWW - Ireland,2020-02-15,01:58:32,D20200215_015832.1,1,150545045,TMR,,,drop 1,1,N42RF,WP-3D Orion,Good Drop,Mini sonde...IP....Called by Science TDDryBiasCorrApplied,2,L7,20190221T212513Z,RS904 -,400.28 MHz,8.4 v,2.09,32768 sec,-1.2 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),01:58:32,710.1 mb,-10.0 C,-17.0 C,56.6 %,247.1 deg,46.4 m/s,-21.187500 deg,52.991800 deg,2398.7 m
20200214H1,OWW - Ireland,2020-02-15,02:18:04,D20200215_021804.2,2,151255044,TMR,,,drop 2,2,N42RF,WP-3D Orion,Good Drop,Minisonde...Mid PT....Called by Science TDDryBiasCorrApplied,2,L7,20171219T164143Z,RS904 NEO-7N-0-002,401.28 MHz,8.3 v,2.09,32768 sec,-1.6 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),02:18:03,703.3 mb,-10.2 C,-13.8 C,74.9 %,253.2 deg,41.4 m/s,-22.314800 deg,53.766200 deg,2390.8 m
20200214H1,OWW - Ireland,2020-02-15,02:33:43,D20200215_023343.3,3,161545029,TMR,,,drop 3,3,N42RF,WP-3D Orion,Good Drop,Minisonde...3/4 PT....Science Called TDDryBiasCorrApplied,2,L7,20171213T160501Z,RS904 NEO-7N-0-002,402.28 MHz,8.1 v,2.09,32768 sec,-1.2 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),02:33:42,697.1 mb,-8.6 C,-13.2 C,69.6 %,263.1 deg,32.0 m/s,-23.237400 deg,54.453500 deg,2410.1 m
20200214H1,OWW - Ireland,2020-02-15,02:58:00,D20200215_025800.4,4,161635114,TMR,,,drop 4,4,N42RF,WP-3D Orion,Good Drop,Minisonde...High winds ....Called by Science TDDryBiasCorrApplied,2,L7,20171213T164713Z,RS904 NEO-7N-0-002,400.30 MHz,8.4 v,2.09,32768 sec,-2.2 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),02:57:59,697.0 mb,-11.1 C,-14.7 C,75.0 %,267.2 deg,39.4 m/s,-23.114900 deg,54.508000 deg,2417.5 m
20200214H1,OWW - Ireland,2020-02-15,03:02:50,D20200215_030250.1,5,160745003,TMR,,,drop 5,1,N42RF,WP-3D Orion,Good Drop,Minisonde...High winds....science call TDDryBiasCorrApplied,2,L7,20171214T164143Z,RS904 NEO-7N-0-002,401.30 MHz,8.4 v,2.09,32768 sec,-1.6 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),03:02:50,697.0 mb,-9.9 C,-12.2 C,83.1 %,256.3 deg,39.5 m/s,-22.379700 deg,54.509600 deg,2412.8 m
20200214H1,OWW - Ireland,2020-02-15,03:06:54,D20200215_030654.2,6,161635101,TMR,,,drop 6,2,N42RF,WP-3D Orion,Good Drop,minisonde....high winds...called by science TDDryBiasCorrApplied,2,L7,20171219T164619Z,RS904 NEO-7N-0-002,404.30 MHz,8.5 v,2.09,32768 sec,-1.8 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),03:06:54,697.0 mb,-10.2 C,-13.0 C,79.6 %,252.3 deg,42.4 m/s,-21.763700 deg,54.507400 deg,2419.4 m
20200214H1,OWW - Ireland,2020-02-15,03:36:47,D20200215_033647.1,7,190950395,TMR,,,drop 7,1,N42RF,WP-3D Orion,Good Drop,RD-41 sonde .. high winds,3,A2,20190521T183358Z,RSS421 NEO-M8Q-0,400.30 MHz,6.1 v,2.10,32768 sec,-0.5 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),03:36:46,697.1 mb,-9.9 C,-12.4 C,82.2 %,249.2 deg,40.0 m/s,-21.228700 deg,54.834800 deg,2403.9 m
20200214H1,OWW - Ireland,2020-02-15,03:44:12,D20200215_034412.2,8,191020270,TMR,,,drop 8,2,N42RF,WP-3D Orion,Good Drop,RD-41 Combo BT Sat Overpass,3,A2,20190521T192522Z,RSS421 NEO-M8Q-0,401.30 MHz,5.9 v,2.10,32768 sec,-0.7 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),03:44:10,697.1 mb,-11.6 C,-14.9 C,75.9 %,257.3 deg,42.9 m/s,-21.782500 deg,54.733300 deg,2415.7 m
20200214H1,OWW - Ireland,2020-02-15,03:50:18,D20200215_035018.3,9,192620495,TMR,,,drop 9,3,N42RF,WP-3D Orion,Good Drop,RD-41 sonde....high winds,3,A2,20190715T184820Z,RSS421 NEO-M8Q-0,402.30 MHz,6.0 v,2.10,32768 sec,-0.2 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),03:50:17,697.5 mb,-12.4 C,-16.1 C,74.2 %,262.3 deg,41.9 m/s,-22.224000 deg,54.650000 deg,2426.2 m
20200214H1,OWW - Ireland,2020-02-15,04:07:40,D20200215_040740.6,10,161545070,TMR,,,drop 10,6,N42RF,WP-3D Orion,Good Drop,minisonde  high winds   science called TDDryBiasCorrApplied,2,L7,20171213T164513Z,RS904 NEO-7N-0-002,401.30 MHz,8.4 v,2.09,32768 sec,-1.7 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),04:07:39,697.2 mb,-12.5 C,-15.4 C,78.7 %,266.7 deg,42.7 m/s,-22.460300 deg,55.048000 deg,2401.4 m
