flight_id,project,launch_date,launch_time,file,count,sonde_id,operator,account,bad,sounding_name,channel,tail_num,actype,std_comm,comm,sonde_type,sonde_rev,sonde_built,sens,freq,batt,firm,shut,basep,baset,baseh1,baseh2,dynmp,dynmt,dynmh,pltype,pltime,plpres,pltemp,pldewp,plhumi,plws,plwd,pllat,pllon,plalt
20200127H1,OWW - Ireland,2020-01-27,16:09:49,D20200127_160949.1,1,161545192,TMR,,,drop 1,1,N42RF,WP-3D Orion,No Launch Detect, TDDryBiasCorrApplied,2,L7,20171127T160014Z,RS904 NEO-7N-0-002,401.30 MHz,8.2 v,2.09,32768 sec,-1.5 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),00:00:00,9999.0 mb,99.0 C,99.0 C,999.0 %,999.0 deg,999.0 m/s,999.000000 deg,99.000000 deg,9999.0 m
20200127H1,OWW - Ireland,2020-01-27,16:37:07,D20200127_163707.1,2,192540926,TMR,,,drop 2,1,N42RF,WP-3D Orion,Good Drop,,3,A2,20190826T154805Z,RSS421 NEO-M8Q-0-10,402.30 MHz,5.7 v,2.10,32768 sec,-0.9 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),16:37:06,722.5 mb,-15.1 C,-20.9 C,61.4 %,259.3 deg,15.0 m/s,-12.535800 deg,55.391500 deg,2416.8 m
20200127H1,OWW - Ireland,2020-01-27,19:34:45,D20200127_193445.1,3,161635010,TMR,,,drop 3,1,N42RF,WP-3D Orion,Good Drop, TDDryBiasCorrApplied,2,L7,20171127T161413Z,RS904 NEO-7N-0-002,401.30 MHz,8.1 v,2.09,32768 sec,-1.5 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),19:34:45,723.2 mb,-12.7 C,-18.2 C,63.5 %,255.4 deg,24.7 m/s,-16.345500 deg,55.627200 deg,2395.9 m
