flight_id,project,launch_date,launch_time,file,count,sonde_id,operator,account,bad,sounding_name,channel,tail_num,actype,std_comm,comm,sonde_type,sonde_rev,sonde_built,sens,freq,batt,firm,shut,basep,baset,baseh1,baseh2,dynmp,dynmt,dynmh,pltype,pltime,plpres,pltemp,pldewp,plhumi,plws,plwd,pllat,pllon,plalt
20230508N1,N49 WIND CAL,5/8/2023,16:26:26,D20230508_162626.5,1,151255026,RK,AOC/MS,,17,5,N49RF,Gulfstream G-IV SP,Good Drop, TDDryBiasCorrApplied,2,L7,20190222T222737Z,RS904 -,404.70 MHz,8.4 v,2.09,32768 sec,-1.3 mb,0.0 C,0.00%,0.00%,0.0 mb,0.0 C,0.00%,IWGADTS Format (IWG1),16:26:26,146.5 mb,-67.3 C,-72.5 C,47.80%,260.9 deg,15.3 m/s,-84.186400 deg,27.025300 deg,14224.4 m
20230508N1,N49 WIND CAL,5/8/2023,16:26:31,D20230508_162631.6,2,161545043,RK,AOC/MS,,18,6,N49RF,Gulfstream G-IV SP,Good Drop, TDDryBiasCorrApplied,2,L7,20190222T220543Z,RS904 -,403.70 MHz,8.2 v,2.09,32768 sec,-1.2 mb,0.0 C,0.00%,0.00%,0.0 mb,0.0 C,0.00%,IWGADTS Format (IWG1),16:26:29,146.5 mb,-67.4 C,-72.5 C,48.60%,261.5 deg,15.0 m/s,-84.179200 deg,27.026400 deg,14223.0 m
20230508N1,N49 WIND CAL,5/8/2023,16:26:36,D20230508_162636.7,3,161635003,RK,AOC/MS,,19,7,N49RF,Gulfstream G-IV SP,Good Drop, TDDryBiasCorrApplied,2,L7,20171212T162813Z,RS904 NEO-7N-0-002,405.70 MHz,8.2 v,2.09,32768 sec,-1.2 mb,0.0 C,0.00%,0.00%,0.0 mb,0.0 C,0.00%,IWGADTS Format (IWG1),16:26:35,146.5 mb,-67.4 C,-72.5 C,48.30%,261.7 deg,15.0 m/s,-84.165000 deg,27.028500 deg,14222.8 m
20230508N1,N49 WIND CAL,5/8/2023,16:26:40,D20230508_162640.8,4,151325171,RK,AOC/MS,,20,8,N49RF,Gulfstream G-IV SP,Good Drop, TDDryBiasCorrApplied,2,L7,20190222T230316Z,RS904 -,402.70 MHz,8.2 v,2.09,32768 sec,-1.5 mb,0.0 C,0.00%,0.00%,0.0 mb,0.0 C,0.00%,IWGADTS Format (IWG1),16:26:40,146.5 mb,-67.6 C,-72.5 C,49.50%,260.4 deg,14.5 m/s,-84.153100 deg,27.030300 deg,14222.6 m
