flight_id,project,launch_date,launch_time,file,count,sonde_id,operator,account,bad,sounding_name,channel,tail_num,actype,std_comm,comm,sonde_type,sonde_rev,sonde_built,sens,freq,batt,firm,shut,basep,baset,baseh1,baseh2,dynmp,dynmt,dynmh,pltype,pltime,plpres,pltemp,pldewp,plhumi,plws,plwd,pllat,pllon,plalt
20201006I1,HURRICANE DELTA,2020-10-06,23:07:44,D20201006_230744.1,1,201450533,MAC,,,DROP 1,1,N43RF,WP-3D,Good Drop,DROP 1  IP 1  CH 1  2307Z,3,A2,20200520T152545Z,RSS421 NEO-M8Q-0-10,400.50 MHz,6.1 v,2.10,32768 sec,-0.2 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),23:07:43,695.0 mb,10.4 C,6.7 C,78.0 %,51.6 deg,11.6 m/s,-86.194900 deg,20.610800 deg,3172.9 m
20201006I1,HURRICANE DELTA,2020-10-06,23:37:29,D20201006_233729.2,2,201650329,MAC,,,DROP 2,2,N43RF,WP-3D,Good Drop,DROP 2  1ST RMW IN  CH 2  2337Z,3,A2,20200519T194114Z,RSS421 NEO-M8Q-0-10,401.50 MHz,6.1 v,2.10,32768 sec,0.0 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),23:37:28,695.3 mb,19.0 C,8.9 C,51.9 %,53.3 deg,36.2 m/s,-84.607100 deg,19.250800 deg,2966.4 m
20201006I1,HURRICANE DELTA,2020-10-06,23:39:39,D20201006_233939.3,3,201420574,MAC,,,DROP 3,3,N43RF,WP-3D,Good Drop,DROP 3  1ST CENTER  CH 3  2339Z,3,A2,20200519T161647Z,RSS421 NEO-M8Q-0-10,402.50 MHz,5.9 v,2.10,32768 sec,-0.6 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),23:39:39,694.2 mb,24.6 C,4.2 C,26.8 %,85.9 deg,4.1 m/s,-84.475900 deg,19.164300 deg,2931.4 m
20201006I1,HURRICANE DELTA,2020-10-06,23:41:41,D20201006_234141.4,4,194320264,MAC,,,DROP 4,4,N43RF,WP-3D,Good Drop,DROP 4  1ST RMW OUT # 1  CH 4  2341Z,3,A2,20200518T155938Z,RSS421 NEO-M8Q-0-10,403.50 MHz,6.1 v,2.10,32768 sec,-0.3 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),23:41:40,695.7 mb,17.9 C,11.4 C,65.9 %,226.5 deg,38.9 m/s,-84.359500 deg,19.084900 deg,2946.4 m
20201006I1,HURRICANE DELTA,2020-10-06,23:42:49,D20201006_234249.5,5,201440532,MAC,,,DROP 5,5,N43RF,WP-3D,Good Drop,DROP 5  1ST RMW OUT # 2  CH 5  2342Z,3,A2,20200519T161244Z,RSS421 NEO-M8Q-0-10,404.50 MHz,6.1 v,2.10,32768 sec,-0.4 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),23:42:48,694.5 mb,14.0 C,11.3 C,83.8 %,225.8 deg,40.9 m/s,-84.302700 deg,19.030500 deg,3030.9 m
20201006I1,HURRICANE DELTA,2020-10-07,00:06:02,D20201007_000602.6,6,201421318,MAC,,,DROP 6,6,N43RF,WP-3D,Good Drop,DROP 6  1ST END PT  CH 6  0006Z,3,A2,20200526T152249Z,RSS421 NEO-M8Q-0-10,405.50 MHz,6.0 v,2.10,32768 sec,-0.6 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),00:06:01,694.5 mb,11.5 C,4.5 C,62.3 %,214.1 deg,16.0 m/s,-83.159400 deg,17.905000 deg,3178.8 m
20201006I1,HURRICANE DELTA,2020-10-07,00:40:30,D20201007_004030.7,7,201450547,MAC,,,DROP 7,7,N43RF,WP-3D,Good Drop,DROP 7  IP 2  CH 7  0040Z,3,A2,20200520T154046Z,RSS421 NEO-M8Q-0-10,400.50 MHz,6.1 v,2.10,32768 sec,-0.4 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),00:40:29,694.4 mb,11.6 C,7.1 C,74.0 %,129.4 deg,18.7 m/s,-83.642500 deg,20.418700 deg,3175.2 m
20201006I1,HURRICANE DELTA,2020-10-07,00:58:13,D20201007_005813.8,8,201510622,MAC,,,DROP 8,8,N43RF,WP-3D,Good Drop,DROP 8  2ND RMW IN  CH 8  0058Z,3,A2,20200520T142709Z,RSS421 NEO-M8Q-0-10,401.50 MHz,6.2 v,2.10,32768 sec,-0.4 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),00:58:12,695.1 mb,24.6 C,6.5 C,31.2 %,119.1 deg,35.9 m/s,-84.597500 deg,19.509200 deg,2984.8 m
20201006I1,HURRICANE DELTA,2020-10-07,01:01:05,D20201007_010105.1,9,201440377,MAC,,,DROP 9,1,N43RF,WP-3D,Good Drop,DROP 9  2ND CENTER  CH 1  0101Z,3,A2,20200520T151433Z,RSS421 NEO-M8Q-0-10,402.50 MHz,6.1 v,2.10,32768 sec,-0.3 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),01:01:04,696.2 mb,24.6 C,4.1 C,26.5 %,336.2 deg,2.0 m/s,-84.705400 deg,19.333300 deg,2929.2 m
20201006I1,HURRICANE DELTA,2020-10-07,01:03:46,D20201007_010346.2,10,201450549,MAC,,,DROP 10,2,N43RF,WP-3D,Good Drop,DROP 10  2ND RMW OUT #1  CH 2  0103Z,3,A2,20200520T155546Z,RSS421 NEO-M8Q-0-10,403.50 MHz,6.1 v,2.10,32768 sec,0.0 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),01:03:45,690.5 mb,10.3 C,15.1 C,100.0 %,317.7 deg,33.5 m/s,-84.833000 deg,19.196800 deg,3088.6 m
20201006I1,HURRICANE DELTA,2020-10-07,01:04:50,D20201007_010450.3,11,201450371,MAC,,,DROP 11,3,N43RF,WP-3D,Good Drop,DROP 11  2ND RMW OUT #2  CH 3  0104Z,3,A2,20200520T145733Z,RSS421 NEO-M8Q-0-10,404.50 MHz,6.1 v,2.10,32768 sec,-0.3 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),01:04:50,696.8 mb,9.5 C,15.7 C,100.0 %,310.3 deg,21.9 m/s,-84.887700 deg,19.144500 deg,3049.9 m
20201006I1,HURRICANE DELTA,2020-10-07,01:26:17,D20201007_012617.4,12,201440528,MAC,,,DROP 12,4,N43RF,WP-3D,Good Drop,DROP 12  2ND END PT  CH 4  0126Z,3,A2,20200520T194443Z,RSS421 NEO-M8Q-0-10,405.50 MHz,6.1 v,2.10,32768 sec,-0.6 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),01:26:16,695.5 mb,10.7 C,7.7 C,81.8 %,293.6 deg,15.7 m/s,-85.977100 deg,18.107000 deg,3172.3 m
20201006I1,HURRICANE DELTA,2020-10-07,01:56:01,D20201007_015601.5,13,201520854,MAC,,,DROP 13,5,N43RF,WP-3D,Good Drop,DROP 13  IP 3  CH 5  0156Z,3,A2,20200526T155717Z,RSS421 NEO-M8Q-0-10,400.50 MHz,6.1 v,2.10,32768 sec,-0.6 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),01:55:59,694.5 mb,9.9 C,9.0 C,94.5 %,214.0 deg,18.5 m/s,-83.815100 deg,18.363900 deg,3180.6 m
20201006I1,HURRICANE DELTA,2020-10-07,02:14:06,D20201007_021406.6,14,201520131,MAC,,,DROP 14,6,N43RF,WP-3D,Good Drop,DROP 14  3RD RMW IN #1  CH 6  0214Z,3,A2,20200602T160202Z,RSS421 NEO-M8Q-0-10,401.50 MHz,6.0 v,2.10,32768 sec,-0.2 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),02:14:04,695.0 mb,15.5 C,13.3 C,86.8 %,253.5 deg,31.4 m/s,-84.780200 deg,19.275900 deg,3048.7 m
20201006I1,HURRICANE DELTA,2020-10-07,02:15:18,D20201007_021518.7,15,201650327,MAC,,,DROP 15,7,N43RF,WP-3D,Good Drop,DROP 15  3RD RMW IN # 2  CH 7  0215Z,3,A2,20200520T193645Z,RSS421 NEO-M8Q-0-10,402.50 MHz,6.1 v,2.10,32768 sec,-0.8 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),02:15:17,695.9 mb,13.9 C,14.6 C,100.0 %,264.7 deg,28.6 m/s,-84.834200 deg,19.327000 deg,2990.1 m
20201006I1,HURRICANE DELTA,2020-10-07,02:18:31,D20201007_021831.8,16,201420619,MAC,,,DROP 16,8,N43RF,WP-3D,Good Drop,DROP 16  3RD CENTER  CH 8  0218Z,3,A2,20200526T163152Z,RSS421 NEO-M8Q-0-10,403.50 MHz,6.1 v,2.10,32768 sec,-0.6 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),02:18:29,693.4 mb,21.7 C,11.1 C,50.7 %,301.2 deg,1.5 m/s,-84.976200 deg,19.484400 deg,2985.2 m
20201006I1,HURRICANE DELTA,2020-10-07,02:22:30,D20201007_022230.1,17,201450402,MAC,,,DROP 17,1,N43RF,WP-3D,Good Drop,DROP 17  3RD OUT RMW #1  CH 1  0222Z,3,A2,20200602T164126Z,RSS421 NEO-M8Q-0-10,404.50 MHz,6.1 v,2.10,32768 sec,-0.3 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),02:22:29,695.4 mb,12.8 C,10.9 C,88.0 %,43.3 deg,33.7 m/s,-85.194100 deg,19.657500 deg,3058.2 m
20201006I1,HURRICANE DELTA,2020-10-07,02:23:36,D20201007_022336.2,18,201440499,MAC,,,DROP 18,2,N43RF,WP-3D,Good Drop,DROP 18  3RD RMW OUT #2  CH 2  0223Z,3,A2,20200520T184531Z,RSS421 NEO-M8Q-0-10,405.50 MHz,6.0 v,2.10,32768 sec,-0.6 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),02:23:35,697.3 mb,11.8 C,12.8 C,100.0 %,48.2 deg,36.0 m/s,-85.247100 deg,19.710800 deg,3048.4 m
20201006I1,HURRICANE DELTA,2020-10-07,02:34:31,D20201007_023431.3,19,201440500,MAC,,,DROP 19,3,N43RF,WP-3D,Good Drop,DROP 19  3RD END PT  CH 3  0234Z,3,A2,20200526T161946Z,RSS421 NEO-M8Q-0-10,400.50 MHz,5.9 v,2.10,32768 sec,-0.4 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),02:34:29,694.9 mb,10.8 C,9.8 C,93.9 %,59.4 deg,20.9 m/s,-85.816300 deg,20.267500 deg,3156.5 m
20201006I1,HURRICANE DELTA,2020-10-07,03:03:06,D20201007_030306.4,20,201450413,MAC,,,DROP 20,4,N43RF,WP-3D,Good Drop,DROP 20  IP 4  CH 4  0303Z,3,A2,20200602T163007Z,RSS421 NEO-M8Q-0-10,401.50 MHz,6.1 v,2.10,32768 sec,-0.4 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),03:03:05,695.4 mb,10.0 C,9.9 C,99.3 %,282.5 deg,13.7 m/s,-86.151700 deg,18.694800 deg,3162.7 m
20201006I1,HURRICANE DELTA,2020-10-07,03:07:19,D20201007_030719.1,21,201440524,MAC,,,DROP 24,1,N43RF,WP-3D,No Launch Detect,DROP 24  4TH RMW OUT # 2  CH 1  NO LAUNCH DETECT,3,A2,20200520T143543Z,RSS421 NEO-M8Q-0-10,400.50 MHz,6.1 v,2.10,32768 sec,-0.2 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),00:00:00,9999.0 mb,99.0 C,99.0 C,999.0 %,999.0 deg,999.0 m/s,999.000000 deg,99.000000 deg,9999.0 m
20201006I1,HURRICANE DELTA,2020-10-07,03:19:41,D20201007_031941.5,22,201440506,MAC,,,DROP 21,5,N43RF,WP-3D,Good Drop,DROP 21  4TH RMW IN #1  CH 5  0319Z,3,A2,20200520T193043Z,RSS421 NEO-M8Q-0-10,402.50 MHz,6.1 v,2.10,32768 sec,-0.7 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),03:19:41,694.4 mb,9.3 C,13.9 C,100.0 %,331.2 deg,30.8 m/s,-85.284600 deg,19.533200 deg,3042.5 m
20201006I1,HURRICANE DELTA,2020-10-07,03:20:24,D20201007_032024.6,23,201440530,MAC,,,DROP 22,6,N43RF,WP-3D,Good Drop,DROP 22  4TH RMW IN #2  CH 6  0320Z,3,A2,20200520T183207Z,RSS421 NEO-M8Q-0-10,403.50 MHz,6.1 v,2.10,32768 sec,-0.3 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),03:20:23,693.8 mb,13.3 C,14.4 C,100.0 %,325.5 deg,17.3 m/s,-85.250800 deg,19.565800 deg,3022.0 m
20201006I1,HURRICANE DELTA,2020-10-07,03:24:29,D20201007_032429.7,24,201650605,MAC,,,DROP 23,7,N43RF,WP-3D,Good Drop,DROP 23  4TH CENTER  CH 7  0324Z,3,A2,20200520T194107Z,RSS421 NEO-M8Q-0-10,404.50 MHz,6.1 v,2.10,32768 sec,-0.5 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),03:24:28,695.5 mb,21.1 C,12.7 C,58.7 %,49.3 deg,6.2 m/s,-85.169100 deg,19.634500 deg,2971.1 m
20201006I1,HURRICANE DELTA,2020-10-07,03:29:36,D20201007_032936.8,25,201650601,MAC,,,DROP 23,8,N43RF,WP-3D,Good Drop,DROP 23  4TH CENTER  CH 8  0329Z,3,A2,20200520T183904Z,RSS421 NEO-M8Q-0-10,405.50 MHz,6.1 v,2.10,32768 sec,-0.4 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),03:29:35,695.4 mb,17.0 C,13.5 C,79.9 %,130.5 deg,46.6 m/s,-84.929000 deg,19.885700 deg,3033.3 m
