flight_id,project,launch_date,launch_time,file,count,sonde_id,operator,account,bad,sounding_name,channel,tail_num,actype,std_comm,comm,sonde_type,sonde_rev,sonde_built,sens,freq,batt,firm,shut,basep,baset,baseh1,baseh2,dynmp,dynmt,dynmh,pltype,pltime,plpres,pltemp,pldewp,plhumi,plws,plwd,pllat,pllon,plalt
20220920H1,TS-FIONA,9/20/2022,9:55:45,D20220920_095545.3,1,204050396,BRD,HRD,B,DROP3,3,N42RF,WP-3D Orion,No Launch Detect,D3 CH3 1020Z PASS1 RMWO 1 NO LAUNCH DETECT,3,A2,20210528T125404Z,RSS421 NEO-M8Q-0-10,402.20 MHz,6.0 v,2.1,32768 sec,-1.5 mb,0.0 C,0.00%,0.00%,0.0 mb,0.0 C,0.00%,IWGADTS Format (IWG1),0:00:00,9999.0 mb,99.0 C,99.0 C,999.00%,999.0 deg,999.0 m/s,999.000000 deg,99.000000 deg,9999.0 m
20220920H1,TS-FIONA,9/20/2022,10:13:25,D20220920_101325.1,2,211440773,BRD,NWS,,DROP1,1,N42RF,WP-3D Orion,Good Drop,D1 CH1 1013Z PASS 1 IP,3,A2,20210817T151829Z,RSS421 NEO-M8Q-0-10,400.20 MHz,5.8 v,2.11,32768 sec,-0.8 mb,0.0 C,0.00%,0.00%,0.0 mb,0.0 C,0.00%,IWGADTS Format (IWG1),10:13:24,694.9 mb,10.9 C,9.5 C,90.60%,282.9 deg,17.9 m/s,-71.558800 deg,20.430200 deg,3138.2 m
20220920H1,TS-FIONA,9/20/2022,10:28:34,D20220920_102834.2,3,203250888,BRD,NWS,,DROP2,2,N42RF,WP-3D Orion,Good Drop,D2 CH2 1028Z PASS 1 CP,3,A2,20210128T160743Z,RSS421 NEO-M8Q-0-10,401.20 MHz,6.0 v,2.1,32768 sec,-1.1 mb,0.0 C,0.00%,0.00%,0.0 mb,0.0 C,0.00%,IWGADTS Format (IWG1),10:28:33,695.6 mb,17.2 C,12.5 C,73.50%,123.6 deg,21.7 m/s,-71.089000 deg,21.475900 deg,2834.5 m
20220920H1,TS-FIONA,9/20/2022,10:29:44,D20220920_102944.4,4,203830683,BRD,HRD,,DROP4,4,N42RF,WP-3D Orion,Good Drop,D4 CH4 1029Z PASS1 RMW0 2,3,A2,20210527T195310Z,RSS421 NEO-M8Q-0-10,403.20 MHz,6.0 v,2.1,32768 sec,-1.0 mb,0.0 C,0.00%,0.00%,0.0 mb,0.0 C,0.00%,IWGADTS Format (IWG1),10:29:43,692.2 mb,11.6 C,16.8 C,100.00%,113.6 deg,48.4 m/s,-71.052900 deg,21.546700 deg,2934.6 m
20220920H1,TS-FIONA,9/20/2022,10:30:12,D20220920_103012.5,5,203830681,BRD,HRD,,DROP5,5,N42RF,WP-3D Orion,Good Drop,D5 CH5 1030Z PASS1 RMWO 3,3,A2,20210528T133129Z,RSS421 NEO-M8Q-0-10,404.20 MHz,6.1 v,2.1,32768 sec,-1.3 mb,0.0 C,0.00%,0.00%,0.0 mb,0.0 C,0.00%,IWGADTS Format (IWG1),10:30:12,698.8 mb,10.9 C,14.9 C,100.00%,116.7 deg,49.2 m/s,-71.037700 deg,21.573400 deg,2878.8 m
20220920H1,TS-FIONA,9/20/2022,10:30:40,D20220920_103040.6,6,212250265,BRD,ONR,,DROP6,6,N42RF,WP-3D Orion,Good Drop,D6 CH6 1030Z PASS 1 RMW0 4,3,A2,20210729T155233Z,RSS421 NEO-M8Q-0-10,405.20 MHz,6.0 v,2.11,32768 sec,-0.5 mb,0.0 C,0.00%,0.00%,0.0 mb,0.0 C,0.00%,IWGADTS Format (IWG1),10:30:39,698.8 mb,11.7 C,13.9 C,100.00%,123.6 deg,45.8 m/s,-71.022400 deg,21.598700 deg,2901.9 m
20220920H1,TS-FIONA,9/20/2022,10:31:10,D20220920_103110.7,7,204031073,BRD,ONR,,DROP7,7,N42RF,WP-3D Orion,Good Drop,D7 CH7 1031Z PASS 1 RMWO 5,3,A2,20210528T132644Z,RSS421 NEO-M8Q-0-10,405.38 MHz,6.0 v,2.1,32768 sec,-0.7 mb,0.0 C,0.00%,0.00%,0.0 mb,0.0 C,0.00%,IWGADTS Format (IWG1),10:31:10,695.3 mb,11.9 C,14.4 C,100.00%,126.7 deg,43.0 m/s,-71.003400 deg,21.629100 deg,2977.0 m
20220920H1,TS-FIONA,9/20/2022,10:31:37,D20220920_103137.8,8,203830722,BRD,ONR,,DROP8,8,N42RF,WP-3D Orion,Good Drop,D8 CH8 1031Z PASS 1 RMWO 6,3,A2,20210527T200038Z,RSS421 NEO-M8Q-0-10,404.38 MHz,6.1 v,2.1,32768 sec,-1.2 mb,0.0 C,0.00%,0.00%,0.0 mb,0.0 C,0.00%,IWGADTS Format (IWG1),10:31:36,695.2 mb,12.1 C,13.6 C,100.00%,126.2 deg,40.4 m/s,-70.987200 deg,21.654600 deg,2992.8 m
20220920H1,TS-FIONA,9/20/2022,10:54:22,D20220920_105422.1,9,203631622,BRD,NWS,,DROP9,1,N42RF,WP-3D Orion,Good Drop,D9 CH1 1054Z PASS1 EP COMBO,3,A2,20210528T130003Z,RSS421 NEO-M8Q-0-10,403.38 MHz,6.0 v,2.1,32768 sec,-1.6 mb,0.0 C,0.00%,0.00%,0.0 mb,0.0 C,0.00%,IWGADTS Format (IWG1),10:54:21,694.9 mb,10.0 C,11.0 C,100.00%,139.9 deg,20.2 m/s,-70.129200 deg,23.020800 deg,3180.1 m
20220920H1,TS-FIONA,9/20/2022,11:30:21,D20220920_113021.2,10,203840125,BRD,ONR,,DROP10,2,N42RF,WP-3D Orion,Good Drop,D10 CH2 1130Z FLAMES RMWO,3,A2,20210528T130611Z,RSS421 NEO-M8Q-0-10,402.38 MHz,6.0 v,2.1,32768 sec,-1.2 mb,0.0 C,0.00%,0.00%,0.0 mb,0.0 C,0.00%,IWGADTS Format (IWG1),11:30:20,750.7 mb,15.5 C,16.1 C,100.00%,142.4 deg,43.7 m/s,-71.096200 deg,21.647200 deg,2286.2 m
