flight_id,project,launch_date,launch_time,file,count,sonde_id,operator,account,bad,sounding_name,channel,tail_num,actype,std_comm,comm,sonde_type,sonde_rev,sonde_built,sens,freq,batt,firm,shut,basep,baset,baseh1,baseh2,dynmp,dynmt,dynmh,pltype,pltime,plpres,pltemp,pldewp,plhumi,plws,plwd,pllat,pllon,plalt
20220924H1,TROPICAL STORM IAN,9/24/2022,9:27:17,D20220924_092717.1,1,212340676,BRD,NWS,,DROP 1,1,N42RF,WP-3D Orion,Good Drop,D1 CH1 0927Z PASS 1 IP,3,A2,20210811T180953Z,RSS421 NEO-M8Q-0-10,400.22 MHz,5.7 v,2.11,32768 sec,-0.2 mb,0.0 C,0.00%,0.00%,0.0 mb,0.0 C,0.00%,IWGADTS Format (IWG1),9:27:17,694.9 mb,11.8 C,5.9 C,67.10%,108.7 deg,13.2 m/s,-72.008100 deg,14.933100 deg,3207.0 m
20220924H1,TROPICAL STORM IAN,9/24/2022,9:36:18,D20220924_093618.2,2,213520909,BRD,NWS,,DROP 2,2,N42RF,WP-3D Orion,Good Drop,D2 CH2 0936Z PASS 1 MPI,3,A2,20210928T145147Z,RSS421 NEO-M8Q-0-10,401.22 MHz,6.1 v,2.11,32768 sec,-0.5 mb,0.0 C,0.00%,0.00%,0.0 mb,0.0 C,0.00%,IWGADTS Format (IWG1),9:36:17,697.1 mb,11.8 C,7.8 C,76.70%,104.2 deg,17.7 m/s,-72.724100 deg,14.937800 deg,3172.1 m
20220924H1,TROPICAL STORM IAN,9/24/2022,9:48:02,D20220924_094802.3,3,212410883,BRD,NWS,,DROP 3,3,N42RF,WP-3D Orion,Good Drop,D3 CH3 0948Z PASS 1 CP,3,A2,20210812T150128Z,RSS421 NEO-M8Q-0-10,402.22 MHz,6.0 v,2.11,32768 sec,-0.5 mb,0.0 C,0.00%,0.00%,0.0 mb,0.0 C,0.00%,IWGADTS Format (IWG1),9:48:01,694.9 mb,11.7 C,8.7 C,81.60%,91.7 deg,14.4 m/s,-73.608700 deg,14.681200 deg,3192.7 m
20220924H1,TROPICAL STORM IAN,9/24/2022,9:59:22,D20220924_095922.4,4,213620642,BRD,NWS,B,DROP 4,4,N42RF,WP-3D Orion,Late Winds,D4 CH4 0959Z PASS 1 MPO 1 (LATE WINDS),3,A2,20210928T161634Z,RSS421 NEO-M8Q-0-10,403.22 MHz,6.0 v,2.11,32768 sec,-0.3 mb,0.0 C,0.00%,0.00%,0.0 mb,0.0 C,0.00%,IWGADTS Format (IWG1),9:59:21,695.0 mb,10.9 C,8.3 C,84.10%,80.3 deg,17.5 m/s,-74.515100 deg,14.628000 deg,3208.1 m
20220924H1,TROPICAL STORM IAN,9/24/2022,10:00:26,D20220924_100026.1,5,213550847,BRD,NWS,,DROP 5,1,N42RF,WP-3D Orion,Good Drop,D5 CH1 1000Z PASS 1 MPO 2,3,A2,20210928T162254Z,RSS421 NEO-M8Q-0-10,404.22 MHz,6.1 v,2.11,32768 sec,-0.6 mb,0.0 C,0.00%,0.00%,0.0 mb,0.0 C,0.00%,IWGADTS Format (IWG1),10:00:26,695.2 mb,10.4 C,8.6 C,88.70%,75.3 deg,17.6 m/s,-74.602800 deg,14.628100 deg,3198.8 m
20220924H1,TROPICAL STORM IAN,9/24/2022,10:11:28,D20220924_101128.2,6,212730524,BRD,NWS,,DROP 6,2,N42RF,WP-3D Orion,Good Drop,D6 CH2 1011Z PASS 1 EP,3,A2,20210809T172751Z,RSS421 NEO-M8Q-0-10,405.22 MHz,6.0 v,2.11,32768 sec,-0.9 mb,0.0 C,0.00%,0.00%,0.0 mb,0.0 C,0.00%,IWGADTS Format (IWG1),10:11:27,696.4 mb,11.2 C,7.9 C,79.80%,52.8 deg,11.3 m/s,-75.476800 deg,14.633400 deg,3172.3 m
20220924H1,TROPICAL STORM IAN,9/24/2022,10:33:34,D20220924_103334.3,7,214141506,BRD,NWS,,DROP 7,3,N42RF,WP-3D Orion,Good Drop,D7 CH3 1033Z PASS 2 IP,3,A2,20211124T154102Z,RSS421 NEO-M8Q-0-10,400.22 MHz,6.0 v,2.11,32768 sec,-0.3 mb,0.0 C,0.00%,0.00%,0.0 mb,0.0 C,0.00%,IWGADTS Format (IWG1),10:33:33,695.0 mb,10.5 C,9.5 C,93.60%,65.4 deg,7.9 m/s,-74.736900 deg,13.390900 deg,3186.5 m
20220924H1,TROPICAL STORM IAN,9/24/2022,10:41:56,D20220924_104156.4,8,213550948,BRD,NWS,,DROP 8,4,N42RF,WP-3D Orion,Good Drop,D8 CH4 1041Z PASS 2 CP,3,A2,20210928T153233Z,RSS421 NEO-M8Q-0-10,401.22 MHz,6.0 v,2.11,32768 sec,-0.7 mb,0.0 C,0.00%,0.00%,0.0 mb,0.0 C,0.00%,IWGADTS Format (IWG1),10:41:55,841.4 mb,18.2 C,18.7 C,100.00%,13.9 deg,1.0 m/s,-74.594400 deg,13.509100 deg,1571.3 m
20220924H1,TROPICAL STORM IAN,9/24/2022,10:55:31,D20220924_105531.1,9,213620672,BRD,NWS,,DROP 9,1,N42RF,WP-3D Orion,Good Drop,D9 CH1 1055Z PASS 2 MPO,3,A2,20210928T151528Z,RSS421 NEO-M8Q-0-10,402.22 MHz,6.0 v,2.11,32768 sec,-0.3 mb,0.0 C,0.00%,0.00%,0.0 mb,0.0 C,0.00%,IWGADTS Format (IWG1),10:55:29,841.2 mb,20.9 C,18.0 C,83.40%,144.1 deg,7.5 m/s,-74.147600 deg,14.275000 deg,1566.3 m
20220924H1,TROPICAL STORM IAN,9/24/2022,11:21:55,D20220924_112155.3,10,212720410,BRD,NWS,,DROP 10,3,N42RF,WP-3D Orion,Good Drop,D10 CH3 1121Z PASS 2 EP,3,A2,20210809T153236Z,RSS421 NEO-M8Q-0-10,404.22 MHz,6.1 v,2.11,32768 sec,-0.3 mb,0.0 C,0.00%,0.00%,0.0 mb,0.0 C,0.00%,IWGADTS Format (IWG1),11:21:54,695.6 mb,11.6 C,9.6 C,87.50%,100.4 deg,16.6 m/s,-73.362100 deg,15.554700 deg,3200.8 m
