flight_id,project,launch_date,launch_time,file,count,sonde_id,operator,account,bad,sounding_name,channel,tail_num,actype,std_comm,comm,sonde_type,sonde_rev,sonde_built,sens,freq,batt,firm,shut,basep,baset,baseh1,baseh2,dynmp,dynmt,dynmh,pltype,pltime,plpres,pltemp,pldewp,plhumi,plws,plwd,pllat,pllon,plalt
20230829I1,TS Idalia,8/29/2023,10:49:19,D20230829_104919.1,1,220430198,HK,NWS,,Drop 1,1,N43RF,WP-3D,Good Drop,,3,A2,20220621T164547Z,RSS421 NEO-M8Q-0-10,400.42 MHz,5.5 v,2.11,32768 sec,-0.7 mb,0.0 C,0.00%,0.00%,0.0 mb,0.0 C,0.00%,IWGADTS Format (IWG1),10:49:19,695.0 mb,10.0 C,12.3 C,100.00%,133.6 deg,16.1 m/s,-84.965400 deg,26.193900 deg,3177.4 m
20230829I1,TS Idalia,8/29/2023,11:02:28,D20230829_110228.2,2,220610208,HK,NWS,,Drop 2,2,N43RF,WP-3D,Good Drop,combo  IP,3,A2,20220513T173122Z,RSS421 NEO-M8Q-0-10,401.50 MHz,6.0 v,2.11,32768 sec,-0.7 mb,0.0 C,0.00%,0.00%,0.0 mb,0.0 C,0.00%,IWGADTS Format (IWG1),11:02:27,694.7 mb,10.5 C,10.8 C,100.00%,119.6 deg,15.9 m/s,-84.963900 deg,25.346100 deg,3163.8 m
20230829I1,TS Idalia,8/29/2023,11:13:54,D20230829_111354.3,3,221350752,HK,NWS,,Drop 3,3,N43RF,WP-3D,Good Drop,MP,3,A2,20220920T212319Z,RSS421 NEO-M8Q-0-10,402.50 MHz,5.8 v,2.11,32768 sec,-0.5 mb,0.0 C,0.00%,0.00%,0.0 mb,0.0 C,0.00%,IWGADTS Format (IWG1),11:13:54,695.7 mb,10.3 C,10.2 C,98.70%,101.7 deg,17.4 m/s,-84.960300 deg,24.586900 deg,3123.9 m
20230829I1,TS Idalia,8/29/2023,11:23:55,D20230829_112355.4,4,221240300,HK,ONR,,Drop 4,4,N43RF,WP-3D,Good Drop,,3,A2,20220920T205853Z,RSS421 NEO-M8Q-0-10,403.50 MHz,6.0 v,2.11,32768 sec,-0.9 mb,0.0 C,0.00%,0.00%,0.0 mb,0.0 C,0.00%,IWGADTS Format (IWG1),11:23:54,695.8 mb,15.2 C,13.0 C,86.90%,93.0 deg,24.1 m/s,-84.810300 deg,23.932800 deg,3036.1 m
20230829I1,TS Idalia,8/29/2023,11:27:17,D20230829_112717.5,5,221740733,HK,NWS,,Drop 5,5,N43RF,WP-3D,Good Drop,,3,A2,20220928T214054Z,RSS421 NEO-M8Q-0-10,404.50 MHz,5.9 v,2.11,32768 sec,-1.0 mb,0.0 C,0.00%,0.00%,0.0 mb,0.0 C,0.00%,IWGADTS Format (IWG1),11:27:16,694.3 mb,17.1 C,15.6 C,90.80%,293.0 deg,3.1 m/s,-84.742500 deg,23.713600 deg,2999.2 m
20230829I1,TS Idalia,8/29/2023,11:30:01,D20230829_113001.6,6,222021165,HK,ONR,,Drop 6,6,N43RF,WP-3D,Good Drop,RMW,3,A2,20221012T170414Z,RSS421 NEO-M8Q-0-10,405.50 MHz,6.0 v,2.11,32768 sec,-1.1 mb,0.0 C,0.00%,0.00%,0.0 mb,0.0 C,0.00%,IWGADTS Format (IWG1),11:30:00,696.0 mb,12.0 C,14.7 C,100.00%,279.1 deg,29.4 m/s,-84.738400 deg,23.517900 deg,3036.9 m
20230829I1,TS Idalia,8/29/2023,11:41:17,D20230829_114117.1,7,220570958,HK,NWS,,Drop 7,1,N43RF,WP-3D,Good Drop,MP,3,A2,20220620T161918Z,RSS421 NEO-M8Q-0-10,400.42 MHz,5.9 v,2.11,32768 sec,-0.7 mb,0.0 C,0.00%,0.00%,0.0 mb,0.0 C,0.00%,IWGADTS Format (IWG1),11:41:16,695.5 mb,10.5 C,11.4 C,100.00%,245.5 deg,19.3 m/s,-84.738000 deg,22.782700 deg,3143.4 m
20230829I1,TS Idalia,8/29/2023,11:48:33,D20230829_114833.2,8,220750416,HK,NWS,,Drop 8,2,N43RF,WP-3D,Good Drop,combo ep,3,A2,20220622T150315Z,RSS421 NEO-M8Q-0-10,401.40 MHz,5.9 v,2.11,32768 sec,-0.9 mb,0.0 C,0.00%,0.00%,0.0 mb,0.0 C,0.00%,IWGADTS Format (IWG1),11:48:32,695.7 mb,10.5 C,10.0 C,96.50%,247.4 deg,19.1 m/s,-84.736600 deg,22.310100 deg,3155.9 m
20230829I1,TS Idalia,8/29/2023,12:11:22,D20230829_121122.3,9,220440281,HK,NWS,,Drop 9,3,N43RF,WP-3D,Good Drop,,3,A2,20220622T142655Z,RSS421 NEO-M8Q-0-10,402.42 MHz,5.8 v,2.11,32768 sec,-0.7 mb,0.0 C,0.00%,0.00%,0.0 mb,0.0 C,0.00%,IWGADTS Format (IWG1),12:11:21,695.4 mb,10.7 C,13.2 C,100.00%,192.0 deg,25.2 m/s,-83.731300 deg,23.403800 deg,3150.4 m
20230829I1,TS Idalia,8/29/2023,12:23:48,D20230829_122348.4,10,220430181,HK,ONR,,Drop 10,4,N43RF,WP-3D,Good Drop,,3,A2,20220622T151047Z,RSS421 NEO-M8Q-0-10,403.40 MHz,6.0 v,2.11,32768 sec,-0.8 mb,0.0 C,0.00%,0.00%,0.0 mb,0.0 C,0.00%,IWGADTS Format (IWG1),12:23:48,695.4 mb,12.0 C,13.7 C,100.00%,217.5 deg,32.3 m/s,-84.545500 deg,23.819300 deg,3058.2 m
