flight_id,project,launch_date,launch_time,file,count,sonde_id,operator,account,bad,sounding_name,channel,tail_num,actype,std_comm,comm,sonde_type,sonde_rev,sonde_built,sens,freq,batt,firm,shut,basep,baset,baseh1,baseh2,dynmp,dynmt,dynmh,pltype,pltime,plpres,pltemp,pldewp,plhumi,plws,plwd,pllat,pllon,plalt
20231021I1,TS Tammy,10/21/2023,10:15:19,D20231021_101519.1,1,221750526,lw,NWS,,drop 1,1,N43RF,WP-3D,Good Drop,,3,A2,20221027T131529Z,RSS421 NEO-M8Q-0-10,400.40 MHz,5.7 v,2.11,32768 sec,-0.9 mb,0.0 C,0.00%,0.00%,0.0 mb,0.0 C,0.00%,IWGADTS Format (IWG1),10:15:18,751.0 mb,12.8 C,12.1 C,95.50%,235.0 deg,10.6 m/s,-59.926700 deg,13.875800 deg,2567.1 m
20231021I1,TS Tammy,10/21/2023,10:27:26,D20231021_102726.2,2,222520369,lw,NWS,,drop 2,2,N43RF,WP-3D,Late Winds,mp,3,A2,20221122T135903Z,RSS421 NEO-M8Q-0-10,401.40 MHz,6.0 v,2.11,32768 sec,-0.2 mb,0.0 C,0.00%,0.00%,0.0 mb,0.0 C,0.00%,IWGADTS Format (IWG1),10:27:25,751.3 mb,12.9 C,10.9 C,87.70%,255.7 deg,16.4 m/s,-60.216900 deg,14.631600 deg,2549.5 m
20231021I1,TS Tammy,10/21/2023,10:39:43,D20231021_103943.3,3,221950419,lw,NWS,,drop 3,3,N43RF,WP-3D,Good Drop,,3,A2,20220928T192855Z,RSS421 NEO-M8Q-0-10,402.40 MHz,5.7 v,2.11,32768 sec,-1.6 mb,0.0 C,0.00%,0.00%,0.0 mb,0.0 C,0.00%,IWGADTS Format (IWG1),10:39:42,751.6 mb,20.2 C,11.6 C,57.60%,104.5 deg,6.5 m/s,-60.407800 deg,15.448600 deg,2440.8 m
20231021I1,TS Tammy,10/21/2023,10:41:12,D20231021_104112.4,4,220430728,lw,ONR,,drop 4,4,N43RF,WP-3D,Good Drop,,3,A2,20220622T143822Z,RSS421 NEO-M8Q-0-10,403.40 MHz,6.0 v,2.11,32768 sec,-1.4 mb,0.0 C,0.00%,0.00%,0.0 mb,0.0 C,0.00%,IWGADTS Format (IWG1),10:41:12,757.6 mb,14.4 C,16.0 C,100.00%,110.3 deg,34.9 m/s,-60.464200 deg,15.549000 deg,2404.8 m
20231021I1,TS Tammy,10/21/2023,10:52:01,D20231021_105201.5,5,222010845,lw,NWS,,drop 5,5,N43RF,WP-3D,Good Drop,mp,3,A2,20221019T144534Z,RSS421 NEO-M8Q-0-10,404.40 MHz,6.0 v,2.11,32768 sec,-1.3 mb,0.0 C,0.00%,0.00%,0.0 mb,0.0 C,0.00%,IWGADTS Format (IWG1),10:51:59,751.5 mb,14.2 C,8.4 C,68.20%,67.7 deg,8.8 m/s,-60.860000 deg,16.219200 deg,2552.8 m
20231021I1,TS Tammy,10/21/2023,11:04:11,D20231021_110411.6,6,222010844,lw,NWS,,drop 6,6,N43RF,WP-3D,Good Drop,,3,A2,20221019T143306Z,RSS421 NEO-M8Q-0-10,405.40 MHz,6.1 v,2.11,32768 sec,-1.2 mb,0.0 C,0.00%,0.00%,0.0 mb,0.0 C,0.00%,IWGADTS Format (IWG1),11:04:10,751.6 mb,12.6 C,11.2 C,91.40%,112.2 deg,14.2 m/s,-61.311600 deg,16.980000 deg,2563.9 m
20231021I1,TS Tammy,10/21/2023,11:45:27,D20231021_114527.7,7,221830428,lw,NWS,,drop 7,7,N43RF,WP-3D,Good Drop,,3,A2,20220929T173453Z,RSS421 NEO-M8Q-0-10,400.40 MHz,6.1 v,2.11,32768 sec,-1.1 mb,0.0 C,0.00%,0.00%,0.0 mb,0.0 C,0.00%,IWGADTS Format (IWG1),11:45:26,751.3 mb,13.5 C,12.0 C,90.50%,282.3 deg,7.6 m/s,-61.719200 deg,14.412800 deg,2569.6 m
20231021I1,TS Tammy,10/21/2023,12:00:19,D20231021_120019.8,8,221740653,lw,NWS,,drop 8,8,N43RF,WP-3D,Good Drop,,3,A2,20220929T170230Z,RSS421 NEO-M8Q-0-10,401.58 MHz,6.0 v,2.11,32768 sec,-1.1 mb,0.0 C,0.00%,0.00%,0.0 mb,0.0 C,0.00%,IWGADTS Format (IWG1),12:00:18,751.6 mb,13.9 C,10.7 C,81.00%,288.9 deg,14.1 m/s,-60.963800 deg,15.152500 deg,2553.8 m
20231021I1,TS Tammy,10/21/2023,12:07:46,D20231021_120746.1,9,221950417,lw,ONR,,drop 9,1,N43RF,WP-3D,Good Drop,,3,A2,20220928T190207Z,RSS421 NEO-M8Q-0-10,402.58 MHz,6.1 v,2.11,32768 sec,-0.9 mb,0.0 C,0.00%,0.00%,0.0 mb,0.0 C,0.00%,IWGADTS Format (IWG1),12:07:45,751.6 mb,16.9 C,13.1 C,78.40%,283.6 deg,19.3 m/s,-60.572300 deg,15.502800 deg,2455.2 m
20231021I1,TS Tammy,10/21/2023,12:09:44,D20231021_120944.2,10,221950416,lw,NWS,,drop 10,2,N43RF,WP-3D,Good Drop,,3,A2,20220928T175024Z,RSS421 NEO-M8Q-0-10,403.58 MHz,6.1 v,2.11,32768 sec,-0.7 mb,0.0 C,0.00%,0.00%,0.0 mb,0.0 C,0.00%,IWGADTS Format (IWG1),12:09:43,751.7 mb,22.3 C,10.1 C,45.90%,147.4 deg,4.2 m/s,-60.501800 deg,15.622000 deg,2437.2 m
