flight_id,project,launch_date,launch_time,file,count,sonde_id,operator,account,bad,sounding_name,channel,tail_num,actype,std_comm,comm,sonde_type,sonde_rev,sonde_built,sens,freq,batt,firm,shut,basep,baset,baseh1,baseh2,dynmp,dynmt,dynmh,pltype,pltime,plpres,pltemp,pldewp,plhumi,plws,plwd,pllat,pllon,plalt
20240909N1,Hurricane 2024,2024-09-09,18:09:04,D20240909_180904.1,1,240640062,HK,,,Drop 1,1,N49RF,Gulfstream G-IV SP,Good Drop,,3,N1,20240619T125321Z,RSS421 NEO-M8Q-0-10,400.70 MHz,8.4 v,3.07,32768 sec,-0.2 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),18:09:04,261.3 mb,-36.2 C,-37.5 C,87.0 %,278.8 deg,22.6 m/s,-85.026400 deg,27.599500 deg,10747.6 m
20240909N1,Hurricane 2024,2024-09-09,18:21:22,D20240909_182122.2,2,234220221,HK,,,Drop 2,2,N49RF,Gulfstream G-IV SP,Good Drop,,3,N1,20240109T160106Z,RSS421 NEO-M8Q-0-10,401.70 MHz,8.3 v,3.07,32768 sec,-0.4 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),18:21:22,178.3 mb,-58.8 C,-64.5 C,47.8 %,290.5 deg,25.9 m/s,-86.561700 deg,27.616600 deg,13284.9 m
20240909N1,Hurricane 2024,2024-09-09,18:33:34,D20240909_183334.3,3,233814524,HK,,,Drop 3,3,N49RF,Gulfstream G-IV SP,Good Drop,,3,N1,20231107T140825Z,RSS421 NEO-M8Q-0-10,402.70 MHz,8.4 v,3.07,32768 sec,-0.3 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),18:33:34,170.4 mb,-61.6 C,-63.5 C,78.3 %,288.7 deg,26.4 m/s,-88.077200 deg,27.633300 deg,13580.4 m
20240909N1,Hurricane 2024,2024-09-09,18:45:53,D20240909_184553.4,4,233814459,HK,,,Drop 4,4,N49RF,Gulfstream G-IV SP,Good Drop,,3,N1,20231107T164637Z,RSS421 NEO-M8Q-0-10,403.70 MHz,8.3 v,3.07,32768 sec,-0.3 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),18:45:53,170.1 mb,-60.7 C,-63.6 C,68.7 %,274.5 deg,27.1 m/s,-89.620800 deg,27.653300 deg,13591.6 m
20240909N1,Hurricane 2024,2024-09-09,18:59:09,D20240909_185909.1,5,233814458,HK,,,Drop 5,1,N49RF,Gulfstream G-IV SP,Good Drop,,3,N1,20231107T165658Z,RSS421 NEO-M8Q-0-10,404.70 MHz,8.4 v,3.07,32768 sec,-0.2 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),18:59:08,162.4 mb,-62.6 C,-68.4 C,46.0 %,266.6 deg,33.5 m/s,-91.186600 deg,27.867800 deg,13883.9 m
20240909N1,Hurricane 2024,2024-09-09,19:15:54,D20240909_191554.2,6,233814597,HK,,,Drop 6,2,N49RF,Gulfstream G-IV SP,Good Drop,,3,N1,20231107T140153Z,RSS421 NEO-M8Q-0-10,405.70 MHz,8.4 v,3.07,32768 sec,-0.2 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),19:15:54,162.4 mb,-63.6 C,-65.0 C,82.3 %,247.0 deg,26.8 m/s,-93.209700 deg,27.901000 deg,13893.3 m
20240909N1,Hurricane 2024,2024-09-09,19:27:58,D20240909_192758.3,7,233920512,HK,,,Drop 7,3,N49RF,Gulfstream G-IV SP,Good Drop,,3,N1,20231107T164032Z,RSS421 NEO-M8Q-0-10,400.70 MHz,8.3 v,3.07,32768 sec,-0.1 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),19:27:57,162.2 mb,-63.0 C,-65.8 C,69.0 %,242.4 deg,24.5 m/s,-94.683300 deg,27.948500 deg,13904.0 m
20240909N1,Hurricane 2024,2024-09-09,19:42:02,D20240909_194202.4,8,235051042,HK,,,Drop 8,4,N49RF,Gulfstream G-IV SP,Fast Fall,initial fast fall and "blotchy" data,3,N1,20240619T142924Z,RSS421 NEO-M8Q-0-10,401.70 MHz,8.3 v,3.07,32768 sec,-0.5 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),19:42:02,162.3 mb,-62.7 C,-63.4 C,90.8 %,246.9 deg,8.9 m/s,-95.498300 deg,26.577200 deg,13911.0 m
20240909N1,Hurricane 2024,2024-09-09,19:42:41,D20240909_194241.1,9,240610960,HK,,,Drop 9,1,N49RF,Gulfstream G-IV SP,Good Drop,back up for drop 8,3,N1,20240619T150148Z,RSS421 NEO-M8Q-0-10,402.70 MHz,8.4 v,3.07,32768 sec,-0.2 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),19:42:41,162.2 mb,-62.7 C,-63.8 C,86.2 %,259.6 deg,7.5 m/s,-95.430600 deg,26.524700 deg,13917.7 m
20240909N1,Hurricane 2024,2024-09-09,19:50:50,D20240909_195050.2,10,233631973,HK,,,Drop 10,2,N49RF,Gulfstream G-IV SP,Good Drop,,3,N1,20231102T143525Z,RSS421 NEO-M8Q-0-10,403.70 MHz,8.3 v,3.07,32768 sec,-0.2 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),19:50:50,162.2 mb,-62.7 C,-64.0 C,83.9 %,242.9 deg,7.9 m/s,-94.321100 deg,26.392700 deg,13909.8 m
