flight_id,project,launch_date,launch_time,file,count,sonde_id,operator,account,bad,sounding_name,channel,tail_num,actype,std_comm,comm,sonde_type,sonde_rev,sonde_built,ptu,sens,freq,batt,firm,shut,basep,baset,baseh1,baseh2,dynmp,dynmt,dynmh,pltype,pltime,plpres,pltemp,pldewp,plhumi,plws,plwd,pllat,pllon,plalt
20190827N1,TS Dorian,2019-08-27,17:47:39,D20190827_174739.1,1,182230729,JAS,,,DP 1,1,N49RF,Gulfstream G-IV SP,Good Drop,,3,A1,20181025T175253Z,RSS421 NEO-M8Q-0,404.70 MHz,5.8 v,2.09,32768 sec,0.0 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),17:47:38,274.4 mb,-37.0 C,-45.6 C,40.5 %,76.6 deg,7.6 m/s,-63.541400 deg,16.795300 deg,10264.3 m
20190827N1,TS Dorian,2019-08-27,17:47:39,D20190827_174739.5,1_dup,182230729_5_dup,NGU,,,Drop #1,5,N49RF,Gulfstream G-IV SP,Good Drop,Point #1,3,A1,20181025T175253Z,RSS421 NEO-M8Q-0,404.70 MHz,5.8 v,2.09,32768 sec,0.0 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),17:47:38,274.4 mb,-37.0 C,-45.6 C,40.5 %,76.6 deg,7.6 m/s,-63.541400 deg,16.795300 deg,10264.3 m
20190827N1,TS Dorian,2019-08-27,17:57:55,D20190827_175755.2,2,182221142,JAS,,,DP 2,2,N49RF,Gulfstream G-IV SP,Good Drop,,3,A1,20180920T180237Z,RSS421 NEO 8M8,403.70 MHz,6.0 v,2.09,32768 sec,0.0 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),17:57:54,195.5 mb,-53.4 C,-58.7 C,52.1 %,153.4 deg,21.1 m/s,-63.264000 deg,18.007300 deg,12509.5 m
20190827N1,TS Dorian,2019-08-27,17:57:55,D20190827_175755.6,2_dup,182221142_6_dup,NGU,,,Drop #2,6,N49RF,Gulfstream G-IV SP,Good Drop,Point #2,3,A1,20180920T180237Z,RSS421 NEO 8M8,403.70 MHz,5.9 v,2.09,32768 sec,0.0 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),17:57:54,195.5 mb,-53.4 C,-58.7 C,52.1 %,153.4 deg,21.1 m/s,-63.264000 deg,18.007300 deg,12509.5 m
20190827N1,TS Dorian,2019-08-27,18:07:40,D20190827_180740.3,3,182850148,JAS,,,DP 3,3,N49RF,Gulfstream G-IV SP,Good Drop,,3,A1,20181025T204817Z,RSS421 NEO-M8Q-0,402.70 MHz,-999.0 v,2.09,32768 sec,0.0 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),18:07:39,177.0 mb,-58.4 C,-65.8 C,37.9 %,183.4 deg,12.1 m/s,-64.037300 deg,19.003100 deg,13148.7 m
20190827N1,TS Dorian,2019-08-27,18:07:40,D20190827_180740.7,3_dup,182850148_7_dup,NGU,,,Drop #3,7,N49RF,Gulfstream G-IV SP,Good Drop,Point #3,3,A1,20181025T204817Z,RSS421 NEO-M8Q-0,402.70 MHz,5.7 v,2.09,32768 sec,0.0 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),18:07:39,177.0 mb,-58.4 C,-65.8 C,37.9 %,183.4 deg,12.1 m/s,-64.037300 deg,19.003100 deg,13148.7 m
20190827N1,TS Dorian,2019-08-27,18:17:44,D20190827_181744.4,4,182830092,JAS,,,DP 4,4,N49RF,Gulfstream G-IV SP,Good Drop,,3,A1,20181101T164939Z,RSS421 NEO-M8Q-0,400.70 MHz,5.9 v,2.09,32768 sec,-0.4 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),18:17:43,177.1 mb,-58.5 C,-66.4 C,35.7 %,191.2 deg,17.5 m/s,-62.970400 deg,19.772500 deg,13153.2 m
20190827N1,TS Dorian,2019-08-27,18:17:44,D20190827_181744.8,4_dup,182830092_8_dup,NGU,,,Drop #4,8,N49RF,Gulfstream G-IV SP,Good Drop,Point #4,3,A1,20181101T164939Z,RSS421 NEO-M8Q-0,400.70 MHz,6.0 v,2.09,32768 sec,-0.4 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),18:17:43,177.1 mb,-58.5 C,-66.4 C,35.7 %,191.2 deg,17.5 m/s,-62.970400 deg,19.772500 deg,13153.2 m
20190827N1,TS Dorian,2019-08-27,18:29:00,D20190827_182900.1,5,182230642,JAS,,,DP 5,1,N49RF,Gulfstream G-IV SP,Good Drop,,3,A1,20181031T203811Z,RSS421 NEO-M8Q-0,405.70 MHz,5.9 v,2.09,32768 sec,-0.6 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),18:28:59,177.1 mb,-58.4 C,-66.9 C,32.4 %,192.4 deg,16.0 m/s,-61.576500 deg,19.478500 deg,13144.6 m
20190827N1,TS Dorian,2019-08-27,18:29:00,D20190827_182900.5,5_dup,182230642_5_dup,NGU,,,Drop #5,5,N49RF,Gulfstream G-IV SP,Good Drop,Point #5,3,A1,20181031T203811Z,RSS421 NEO-M8Q-0,405.70 MHz,5.8 v,2.09,32768 sec,-0.6 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),18:28:59,177.1 mb,-58.4 C,-66.9 C,32.4 %,192.4 deg,16.0 m/s,-61.576500 deg,19.478500 deg,13144.6 m
20190827N1,TS Dorian,2019-08-27,18:45:12,D20190827_184512.2,6,182850147,JAS,,,DP 6,2,N49RF,Gulfstream G-IV SP,Good Drop,,3,00,20181025T195452Z,RSS421 NEO-M8Q-0,404.70 MHz,5.9 v,2.09,32768 sec,-0.7 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),18:45:12,177.0 mb,-59.4 C,-67.1 C,36.4 %,167.6 deg,22.2 m/s,-61.519000 deg,17.664500 deg,13149.8 m
20190827N1,TS Dorian,2019-08-27,18:45:12,D20190827_184512.6,6_dup,182850147_6_dup,NGU,,,Drop #6,6,N49RF,Gulfstream G-IV SP,Good Drop,Point #6,3,00,20181025T195452Z,RSS421 NEO-M8Q-0,404.70 MHz,5.7 v,2.09,32768 sec,-0.7 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),18:45:12,177.0 mb,-59.4 C,-67.1 C,36.4 %,167.6 deg,22.2 m/s,-61.519000 deg,17.664500 deg,13149.8 m
20190827N1,TS Dorian,2019-08-27,19:00:05,D20190827_190005.3,7,182840440,JAS,,,DP 7,3,N49RF,Gulfstream G-IV SP,Good Drop,,3,A1,20181026T173352Z,RSS421 NEO-M8Q-0,403.70 MHz,5.9 v,2.09,32768 sec,-0.4 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),19:00:05,169.0 mb,-61.5 C,-68.5 C,38.8 %,182.4 deg,2.5 m/s,-60.182500 deg,19.014000 deg,13450.3 m
20190827N1,TS Dorian,2019-08-27,19:00:05,D20190827_190005.7,7_dup,182840440_7_dup,NGU,,,Drop #7,7,N49RF,Gulfstream G-IV SP,Good Drop,Point #7,3,A1,20181026T173352Z,RSS421 NEO-M8Q-0,403.70 MHz,5.7 v,2.09,32768 sec,-0.4 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),19:00:05,169.0 mb,-61.5 C,-68.5 C,38.8 %,182.4 deg,2.5 m/s,-60.182500 deg,19.014000 deg,13450.3 m
20190827N1,TS Dorian,2019-08-27,19:12:17,D20190827_191217.4,8,182621272,rgh,,,DP 8,4,N49RF,Gulfstream G-IV SP,Good Drop,,3,A1,20180920T170450Z,RSS421 NEO 8M8,402.70 MHz,5.9 v,2.09,32768 sec,0.0 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),19:12:16,169.0 mb,-61.7 C,-68.9 C,37.6 %,259.5 deg,3.1 m/s,-58.958100 deg,19.984700 deg,13454.7 m
20190827N1,TS Dorian,2019-08-27,19:12:17,D20190827_191217.8,8_dup,182621272_8_dup,NGU,,,Drop #8,8,N49RF,Gulfstream G-IV SP,Good Drop,Point #8,3,A1,20180920T170450Z,RSS421 NEO 8M8,402.70 MHz,5.9 v,2.09,32768 sec,0.0 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),19:12:16,169.0 mb,-61.7 C,-68.9 C,37.6 %,259.5 deg,3.1 m/s,-58.958100 deg,19.984700 deg,13454.7 m
