flight_id,project,launch_date,launch_time,file,count,sonde_id,operator,account,bad,sounding_name,channel,tail_num,actype,std_comm,comm,sonde_type,sonde_rev,sonde_built,ptu,sens,freq,batt,firm,shut,basep,baset,baseh1,baseh2,dynmp,dynmt,dynmh,pltype,pltime,plpres,pltemp,pldewp,plhumi,plws,plwd,pllat,pllon,plalt
20190902N1,Hurricane Dorian,2019-09-02,05:57:59,D20190902_055759.1,1,183330534,AJP,,,Drop 1,1,N49RF,Gulfstream G-IV SP,Good Drop,,3,A1,20181214T174214Z,RSS421 NEO-M8Q-0,400.70 MHz,5.9 v,2.09,32768 sec,0.0 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),05:57:59,306.2 mb,-28.6 C,-35.6 C,51.3 %,214.0 deg,5.4 m/s,-88.624900 deg,28.927800 deg,9539.3 m
20190902N1,Hurricane Dorian,2019-09-02,05:57:59,D20190902_055759.5,1_dup,183330534_5_dup,SCP,,,1,5,N49RF,Gulfstream G-IV SP,Good Drop,,3,A1,20181214T174214Z,RSS421 NEO-M8Q-0,400.70 MHz,5.8 v,2.09,32768 sec,0.0 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),05:57:59,306.2 mb,-28.6 C,-35.6 C,51.3 %,214.0 deg,5.4 m/s,-88.624900 deg,28.927800 deg,9539.3 m
20190902N1,Hurricane Dorian,2019-09-02,06:07:47,D20190902_060747.2,2,184030514,AJP,,,Drop 2,2,N49RF,Gulfstream G-IV SP,Fast Fall,,3,A1,20181226T184051Z,RSS421 NEO-M8Q-0,401.70 MHz,5.9 v,2.09,32768 sec,-0.4 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),06:07:46,194.0 mb,-53.9 C,-60.1 C,46.4 %,218.9 deg,4.9 m/s,-87.526000 deg,28.183800 deg,12618.5 m
20190902N1,Hurricane Dorian,2019-09-02,06:07:47,D20190902_060747.6,2_dup,184030514_6_dup,SCP,,,2,6,N49RF,Gulfstream G-IV SP,Fast Fall,,3,A1,20181226T184051Z,RSS421 NEO-M8Q-0,401.70 MHz,5.9 v,2.09,32768 sec,-0.4 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),06:07:46,194.0 mb,-53.9 C,-60.1 C,46.4 %,218.9 deg,4.9 m/s,-87.526000 deg,28.183800 deg,12618.5 m
20190902N1,Hurricane Dorian,2019-09-02,06:08:25,D20190902_060825.3,3,183120751,AJP,,,Drop 3,3,N49RF,Gulfstream G-IV SP,Good Drop,back for 2,3,A1,20181214T183947Z,RSS421 NEO-M8Q-0,402.70 MHz,6.1 v,2.09,32768 sec,-0.4 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),06:08:25,189.1 mb,-55.4 C,-55.3 C,100.0 %,206.0 deg,5.2 m/s,-87.453700 deg,28.136600 deg,12780.6 m
20190902N1,Hurricane Dorian,2019-09-02,06:08:25,D20190902_060825.7,3_dup,183120751_7_dup,SCP,,,3,7,N49RF,Gulfstream G-IV SP,Good Drop,,3,A1,20181214T183947Z,RSS421 NEO-M8Q-0,402.70 MHz,5.9 v,2.09,32768 sec,-0.4 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),06:08:25,189.1 mb,-55.4 C,-55.3 C,100.0 %,206.0 deg,5.2 m/s,-87.453700 deg,28.136600 deg,12780.6 m
20190902N1,Hurricane Dorian,2019-09-02,06:19:50,D20190902_061950.4,4,184040040,AJP,,,Drop 4,4,N49RF,Gulfstream G-IV SP,Bad Temperature  Bad Humidity,Pressure looks fine,3,A1,20181226T191040Z,RSS421 NEO-M8Q-0,403.70 MHz,6.0 v,2.09,32768 sec,-0.4 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),06:19:50,177.2 mb,-59.0 C,-66.5 C,37.6 %,130.9 deg,5.2 m/s,-86.195600 deg,27.297000 deg,13194.0 m
20190902N1,Hurricane Dorian,2019-09-02,06:19:50,D20190902_061950.8,4_dup,184040040_8_dup,SCP,,,4,8,N49RF,Gulfstream G-IV SP,Bad Temperature  Bad Humidity,,3,A1,20181226T191040Z,RSS421 NEO-M8Q-0,403.70 MHz,6.0 v,2.09,32768 sec,-0.4 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),06:19:50,177.2 mb,-59.0 C,-66.5 C,37.6 %,130.9 deg,5.2 m/s,-86.195600 deg,27.297000 deg,13194.0 m
20190902N1,Hurricane Dorian,2019-09-02,06:32:27,D20190902_063227.1,5,183320951,AJP,,,Drop 5,1,N49RF,Gulfstream G-IV SP,Good Drop,,3,A1,20181221T214209Z,RSS421 NEO-M8Q-0,404.70 MHz,6.0 v,2.09,32768 sec,-0.4 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),06:32:26,177.2 mb,-58.9 C,-67.1 C,33.7 %,105.6 deg,11.8 m/s,-84.834200 deg,26.389400 deg,13187.0 m
20190902N1,Hurricane Dorian,2019-09-02,06:32:27,D20190902_063227.5,5_dup,183320951_5_dup,SCP,,,5,5,N49RF,Gulfstream G-IV SP,Good Drop,,3,A1,20181221T214209Z,RSS421 NEO-M8Q-0,404.70 MHz,5.9 v,2.09,32768 sec,-0.4 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),06:32:26,177.2 mb,-58.9 C,-67.1 C,33.7 %,105.6 deg,11.8 m/s,-84.834200 deg,26.389400 deg,13187.0 m
