flight_id,project,launch_date,launch_time,file,count,sonde_id,operator,account,bad,sounding_name,channel,tail_num,actype,std_comm,comm,sonde_type,sonde_rev,sonde_built,ptu,sens,freq,batt,firm,shut,basep,baset,baseh1,baseh2,dynmp,dynmt,dynmh,pltype,pltime,plpres,pltemp,pldewp,plhumi,plws,plwd,pllat,pllon,plalt
20190921N1,Hurricane Jerry,2019-09-21,19:07:14,D20190921_190714.1,1,192040737,NGU,,,Drop #1,1,N49RF,Gulfstream G-IV SP,Good Drop,Point #1,3,A2,20190702T174938Z,RSS421 NEO-M8Q-0,400.70 MHz,5.9 v,2.09,32768 sec,0.0 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),19:07:14,168.9 mb,-60.9 C,-65.6 C,53.5 %,0.8 deg,5.7 m/s,-65.517100 deg,20.618900 deg,13529.5 m
20190921N1,Jerry,2019-09-21,19:07:14,D20190921_190714.5,1_dup,192040737_5_dup,LM,,,1,5,N49RF,Gulfstream G-IV SP,Good Drop,,3,A2,20190702T174938Z,RSS421 NEO-M8Q-0,400.70 MHz,5.9 v,2.09,32768 sec,0.0 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),19:07:14,168.9 mb,-60.9 C,-65.6 C,53.5 %,0.8 deg,5.7 m/s,-65.517100 deg,20.618900 deg,13529.5 m
20190921N1,Hurricane Jerry,2019-09-21,19:18:46,D20190921_191846.2,2,192040934,NGU,,,Drop #2,2,N49RF,Gulfstream G-IV SP,Good Drop,Point #2,3,A2,20190703T151732Z,RSS421 NEO-M8Q-0,401.70 MHz,5.9 v,2.09,32768 sec,0.0 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),19:18:45,169.0 mb,-54.3 C,-43.8 C,-999.0 %,45.9 deg,13.3 m/s,-65.546500 deg,21.961300 deg,13545.7 m
20190921N1,Jerry,2019-09-21,19:18:46,D20190921_191846.6,2_dup,192040934_6_dup,LM,,,2,6,N49RF,Gulfstream G-IV SP,Good Drop,,3,A2,20190703T151732Z,RSS421 NEO-M8Q-0,401.70 MHz,5.8 v,2.09,32768 sec,0.0 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),19:18:45,169.0 mb,-54.3 C,-43.8 C,-999.0 %,45.9 deg,13.3 m/s,-65.546500 deg,21.961300 deg,13545.7 m
20190921N1,Hurricane Jerry,2019-09-21,19:24:59,D20190921_192459.3,3,192040744,NGU,,,Drop #3,3,N49RF,Gulfstream G-IV SP,Good Drop,Center,3,A2,20190702T172910Z,RSS421 NEO-M8Q-0,402.70 MHz,6.1 v,2.09,32768 sec,0.0 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),19:24:58,169.0 mb,-60.3 C,-58.3 C,100.0 %,80.0 deg,10.2 m/s,-65.739100 deg,22.685300 deg,13544.8 m
20190921N1,Jerry,2019-09-21,19:24:59,D20190921_192459.7,3_dup,192040744_7_dup,LM,,,3,7,N49RF,Gulfstream G-IV SP,Good Drop,,3,A2,20190702T172910Z,RSS421 NEO-M8Q-0,402.70 MHz,6.1 v,2.09,32768 sec,0.0 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),19:24:58,169.0 mb,-60.3 C,-58.3 C,100.0 %,80.0 deg,10.2 m/s,-65.739100 deg,22.685300 deg,13544.8 m
20190921N1,Hurricane Jerry,2019-09-21,19:30:29,D20190921_193029.4,4,192050123,NGU,,,Drop #4,4,N49RF,Gulfstream G-IV SP,Good Drop,Point #3,3,A2,20190702T172216Z,RSS421 NEO-M8Q-0,403.70 MHz,6.1 v,2.09,32768 sec,0.0 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),19:30:28,169.1 mb,-60.2 C,-63.6 C,64.4 %,116.9 deg,5.7 m/s,-65.487900 deg,23.277400 deg,13540.5 m
20190921N1,Jerry,2019-09-21,19:30:29,D20190921_193029.8,4_dup,192050123_8_dup,LM,,,4,8,N49RF,Gulfstream G-IV SP,Good Drop,,3,A2,20190702T172216Z,RSS421 NEO-M8Q-0,403.70 MHz,6.1 v,2.09,32768 sec,0.0 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),19:30:28,169.1 mb,-60.2 C,-63.6 C,64.4 %,116.9 deg,5.7 m/s,-65.487900 deg,23.277400 deg,13540.5 m
20190921N1,Hurricane Jerry,2019-09-21,19:40:41,D20190921_194041.1,5,192040987,NGU,,,Drop #5,1,N49RF,Gulfstream G-IV SP,Good Drop,Point #4,3,A2,20190703T163527Z,RSS421 NEO-M8Q-0,404.70 MHz,6.2 v,2.09,32768 sec,0.0 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),19:40:40,168.9 mb,-60.8 C,-67.8 C,39.1 %,137.6 deg,4.4 m/s,-65.353400 deg,24.468300 deg,13545.7 m
20190921N1,Jerry,2019-09-21,19:40:41,D20190921_194041.5,5_dup,192040987_5_dup,LM,,,5,5,N49RF,Gulfstream G-IV SP,Good Drop,,3,A2,20190703T163527Z,RSS421 NEO-M8Q-0,404.70 MHz,6.1 v,2.09,32768 sec,0.0 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),19:40:41,168.9 mb,-60.9 C,-67.8 C,39.4 %,128.2 deg,3.9 m/s,-65.351200 deg,24.468700 deg,13546.1 m
20190921N1,Hurricane Jerry,2019-09-21,20:01:12,D20190921_200112.2,6,192041015,NGU,,,Drop #6,2,N49RF,Gulfstream G-IV SP,Good Drop,Point #5,3,A2,20190702T160804Z,RSS421 NEO-M8Q-0,405.70 MHz,6.0 v,2.09,32768 sec,0.0 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),20:01:12,169.2 mb,-60.5 C,-62.3 C,79.6 %,259.1 deg,14.9 m/s,-63.568500 deg,22.662500 deg,13531.3 m
