flight_id,project,launch_date,launch_time,file,count,sonde_id,operator,account,bad,sounding_name,channel,tail_num,actype,std_comm,comm,sonde_type,sonde_rev,sonde_built,ptu,sens,freq,batt,firm,shut,basep,baset,baseh1,baseh2,dynmp,dynmt,dynmh,pltype,pltime,plpres,pltemp,pldewp,plhumi,plws,plwd,pllat,pllon,plalt
20190828N1,TS Dorian,2019-08-28,18:01:58,D20190828_180158.1,1,182230203,JAS,,,DP1,1,N49RF,Gulfstream G-IV SP,Good Drop,,3,00,20181031T172911Z,RSS421 NEO-M8Q-0,400.70 MHz,5.9 v,2.09,32768 sec,-0.4 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),18:01:57,293.8 mb,-32.1 C,-44.3 C,28.7 %,62.9 deg,9.9 m/s,-61.083700 deg,14.144000 deg,9807.6 m
20190828N1,TS Dorian,2019-08-28,18:01:58,D20190828_180158.5,1_dup,182230203_5_dup,NGU,,,Drop #1,5,N49RF,Gulfstream G-IV SP,Good Drop,Point #1,3,00,20181031T172911Z,RSS421 NEO-M8Q-0,400.70 MHz,5.8 v,2.09,32768 sec,-0.4 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),18:01:57,293.8 mb,-32.1 C,-44.3 C,28.7 %,62.9 deg,9.9 m/s,-61.083700 deg,14.144000 deg,9807.6 m
20190828N1,TS Dorian,2019-08-28,18:12:06,D20190828_181206.2,2,182730897,JAS,,,DP2,2,N49RF,Gulfstream G-IV SP,Good Drop,,3,A1,20181101T160734Z,RSS421 NEO-M8Q-0,402.70 MHz,6.0 v,2.09,32768 sec,-0.3 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),18:12:06,180.1 mb,-58.9 C,-60.5 C,80.9 %,33.0 deg,11.0 m/s,-62.160700 deg,14.874900 deg,13052.2 m
20190828N1,TS Dorian,2019-08-28,18:12:06,D20190828_181206.6,2_dup,182730897_6_dup,NGU,,,Drop #2,6,N49RF,Gulfstream G-IV SP,Good Drop,Point #2,3,A1,20181101T160734Z,RSS421 NEO-M8Q-0,402.70 MHz,6.0 v,2.09,32768 sec,-0.3 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),18:12:06,180.1 mb,-58.9 C,-60.5 C,80.9 %,33.0 deg,11.0 m/s,-62.160700 deg,14.874900 deg,13052.2 m
20190828N1,TS Dorian,2019-08-28,18:23:21,D20190828_182321.3,3,182621045,JAS,,,DP3,3,N49RF,Gulfstream G-IV SP,Good Drop,,3,00,20180920T182750Z,RSS421 NEO 8M8,403.70 MHz,5.9 v,2.09,32768 sec,0.0 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),18:23:21,177.1 mb,-59.5 C,-66.0 C,42.6 %,29.2 deg,12.2 m/s,-63.413600 deg,15.562300 deg,13156.8 m
20190828N1,TS Dorian,2019-08-28,18:23:21,D20190828_182321.7,3_dup,182621045_7_dup,NGU,,,Drop #3,7,N49RF,Gulfstream G-IV SP,Good Drop,Point #3,3,00,20180920T182750Z,RSS421 NEO 8M8,403.70 MHz,5.7 v,2.09,32768 sec,0.0 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),18:23:21,177.1 mb,-59.5 C,-66.0 C,42.6 %,29.2 deg,12.2 m/s,-63.413600 deg,15.562300 deg,13156.8 m
20190828N1,TS Dorian,2019-08-28,18:35:38,D20190828_183538.4,4,182740665,JAS,,,DP4,4,N49RF,Gulfstream G-IV SP,Good Drop,Fast fall and no launch detect until about 1 minute after drop,3,00,20181026T182929Z,RSS421 NEO-M8Q-0,404.70 MHz,5.9 v,2.09,32768 sec,-0.5 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),18:35:37,177.1 mb,-60.3 C,-66.5 C,43.9 %,348.9 deg,3.7 m/s,-64.227500 deg,16.659600 deg,13162.6 m
20190828N1,TS Dorian,2019-08-28,18:35:38,D20190828_183538.8,4_dup,182740665_8_dup,NGU,,,Drop #4,8,N49RF,Gulfstream G-IV SP,,Point #4  late chute deployment,3,00,20181026T182929Z,RSS421 NEO-M8Q-0,404.70 MHz,5.9 v,2.09,32768 sec,-0.5 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),18:35:37,177.1 mb,-60.3 C,-66.5 C,43.9 %,348.9 deg,3.7 m/s,-64.227500 deg,16.659600 deg,13162.6 m
20190828N1,TS Dorian,2019-08-28,18:45:45,D20190828_184545.1,5,182221089,JAS,,,DP5,1,N49RF,Gulfstream G-IV SP,Good Drop,,3,A1,20180920T164320Z,RSS421 NEO 8M8,405.70 MHz,5.9 v,2.09,32768 sec,0.0 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),18:45:45,177.2 mb,-59.8 C,-64.6 C,53.3 %,145.0 deg,1.7 m/s,-64.258300 deg,17.910700 deg,13163.7 m
20190828N1,TS Dorian,2019-08-28,18:45:45,D20190828_184545.5,5_dup,182221089_5_dup,NGU,,,Drop #5,5,N49RF,Gulfstream G-IV SP,Good Drop,Point #5,3,A1,20180920T164320Z,RSS421 NEO 8M8,405.70 MHz,5.9 v,2.09,32768 sec,0.0 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),18:45:45,177.2 mb,-59.8 C,-64.6 C,53.3 %,145.0 deg,1.7 m/s,-64.258300 deg,17.910700 deg,13163.7 m
