flight_id,project,launch_date,launch_time,file,count,sonde_id,operator,account,bad,sounding_name,channel,tail_num,actype,std_comm,comm,sonde_type,sonde_rev,sonde_built,ptu,sens,freq,batt,firm,shut,basep,baset,baseh1,baseh2,dynmp,dynmt,dynmh,pltype,pltime,plpres,pltemp,pldewp,plhumi,plws,plwd,pllat,pllon,plalt
20190829N1,Hurricane Dorian,2019-08-29,18:08:09,D20190829_180809.1,1,182221141,NGU,,,Drop #1,1,N49RF,Gulfstream G-IV SP,Good Drop,Point #1,3,A1,20180920T181838Z,RSS421 NEO 8M8,404.70 MHz,5.8 v,2.09,32768 sec,-0.6 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),18:08:08,177.1 mb,-59.2 C,-63.8 C,55.7 %,131.6 deg,4.3 m/s,-78.713600 deg,28.694200 deg,13186.9 m
20190829N1,Hurricane Dorian,2019-08-29,18:08:09,D20190829_180809.5,1_dup,182221141_5_dup,KJS,,,Drop 1,5,N49RF,Gulfstream G-IV SP,Good Drop,Point 1,3,A1,20180920T181838Z,RSS421 NEO 8M8,404.70 MHz,5.8 v,2.09,32768 sec,-0.6 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),18:08:08,177.1 mb,-59.2 C,-63.8 C,55.7 %,131.6 deg,4.3 m/s,-78.713600 deg,28.694200 deg,13186.9 m
20190829N1,Hurricane Dorian,2019-08-29,18:20:32,D20190829_182032.2,2,182540471,NGU,,,Drop #2,2,N49RF,Gulfstream G-IV SP,Good Drop,Point #2,3,A1,20181003T181115Z,RSS421 NEO-M8Q-0,405.70 MHz,6.0 v,2.09,32768 sec,-1.3 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),18:20:31,177.2 mb,-59.0 C,-65.8 C,40.9 %,78.5 deg,6.1 m/s,-76.999000 deg,28.699900 deg,13181.2 m
20190829N1,Hurricane Dorian,2019-08-29,18:20:32,D20190829_182032.6,2_dup,182540471_6_dup,KJS,,,Drop 12,6,N49RF,Gulfstream G-IV SP,Good Drop,Point 2,3,A1,20181003T181115Z,RSS421 NEO-M8Q-0,405.70 MHz,5.9 v,2.09,32768 sec,-1.3 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),18:20:31,177.2 mb,-59.0 C,-65.8 C,40.9 %,78.5 deg,6.1 m/s,-76.999000 deg,28.699900 deg,13181.2 m
20190829N1,Hurricane Dorian,2019-08-29,18:33:00,D20190829_183300.3,3,182620236,NGU,,,Drop #3,3,N49RF,Gulfstream G-IV SP,Good Drop,Point #3,3,A1,20181002T210812Z,RSS421 NEO-M8Q-0,400.70 MHz,6.1 v,2.09,32768 sec,-0.6 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),18:32:59,177.2 mb,-58.6 C,-66.7 C,34.2 %,53.4 deg,11.2 m/s,-75.300400 deg,28.699900 deg,13172.3 m
20190829N1,Hurricane Dorian,2019-08-29,18:33:00,D20190829_183300.7,3_dup,182620236_7_dup,KJS,,,Drop 3,7,N49RF,Gulfstream G-IV SP,,Point 3,3,A1,20181002T210812Z,RSS421 NEO-M8Q-0,400.70 MHz,5.9 v,2.09,32768 sec,-0.6 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),18:32:59,177.2 mb,-58.6 C,-66.7 C,34.2 %,53.4 deg,11.2 m/s,-75.300400 deg,28.699900 deg,13172.3 m
20190829N1,Hurricane Dorian,2019-08-29,18:46:41,D20190829_184641.4,4,182610099,NGU,,,Drop #4,4,N49RF,Gulfstream G-IV SP,Good Drop,Point #4,3,A1,20181030T194318Z,RSS421 NEO-M8Q-0,402.70 MHz,6.0 v,2.09,32768 sec,-0.3 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),18:46:40,177.2 mb,-58.9 C,-67.3 C,33.2 %,62.1 deg,17.7 m/s,-73.481500 deg,28.699900 deg,13163.3 m
20190829N1,Hurricane Dorian,2019-08-29,18:46:41,D20190829_184641.8,4_dup,182610099_8_dup,KJS,,,Drop 4,8,N49RF,Gulfstream G-IV SP,Good Drop,Point 4,3,A1,20181030T194318Z,RSS421 NEO-M8Q-0,402.70 MHz,5.9 v,2.09,32768 sec,-0.3 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),18:46:40,177.2 mb,-58.9 C,-67.3 C,33.2 %,62.1 deg,17.7 m/s,-73.481500 deg,28.699900 deg,13163.3 m
20190829N1,Hurricane Dorian,2019-08-29,19:00:20,D20190829_190020.1,5,182630484,NGU,,,Drop #5,1,N49RF,Gulfstream G-IV SP,No PTH,Point #5,3,A1,20180920T174820Z,RSS421 NEO 8M8,404.70 MHz,5.9 v,2.09,32768 sec,-0.6 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),19:00:19,177.3 mb,-59.0 C,-67.8 C,31.0 %,77.5 deg,18.8 m/s,-71.691800 deg,28.699900 deg,13153.6 m
20190829N1,Hurricane Dorian,2019-08-29,19:00:20,D20190829_190020.5,5_dup,182630484_5_dup,KJS,,,Drop 5,5,N49RF,Gulfstream G-IV SP,No PTH,Point 5,3,A1,20180920T174820Z,RSS421 NEO 8M8,404.70 MHz,5.8 v,2.09,32768 sec,-0.6 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),19:00:20,177.3 mb,-59.0 C,-67.8 C,31.1 %,77.3 deg,18.9 m/s,-71.689700 deg,28.699900 deg,13153.4 m
20190829N1,Hurricane Dorian,2019-08-29,19:01:21,D20190829_190121.2,6,185130555,NGU,,,Drop #6,2,N49RF,Gulfstream G-IV SP,Good Drop,Point #5  backup,3,A2,20190514T201256Z,RSS421 NEO-M8Q-0,405.70 MHz,5.9 v,2.09,32768 sec,-0.5 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),19:01:20,177.2 mb,-58.8 C,-67.8 C,30.4 %,79.9 deg,18.7 m/s,-71.560600 deg,28.700700 deg,13153.6 m
20190829N1,Hurricane Dorian,2019-08-29,19:01:21,D20190829_190121.6,6_dup,185130555_6_dup,KJS,,,Drop 6,6,N49RF,Gulfstream G-IV SP,Good Drop,Point 5 - back up,3,A2,20190514T201256Z,RSS421 NEO-M8Q-0,405.70 MHz,5.9 v,2.09,32768 sec,-0.5 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),19:01:21,177.3 mb,-58.9 C,-67.8 C,30.4 %,79.8 deg,18.7 m/s,-71.558400 deg,28.700700 deg,13153.4 m
20190829N1,Hurricane Dorian,2019-08-29,19:12:45,D20190829_191245.3,7,182540337,NGU,,,Drop #7,3,N49RF,Gulfstream G-IV SP,Good Drop,Point #6,3,A1,20181003T162824Z,RSS421 NEO-M8Q-0,400.70 MHz,6.0 v,2.09,32768 sec,-1.3 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),19:12:44,169.0 mb,-62.0 C,-68.2 C,43.5 %,150.2 deg,11.7 m/s,-70.084900 deg,28.577800 deg,13447.5 m
20190829N1,Hurricane Dorian,2019-08-29,19:12:45,D20190829_191245.7,7_dup,182540337_7_dup,KJS,,,Drop 7,7,N49RF,Gulfstream G-IV SP,Good Drop,point 6,3,A1,20181003T162824Z,RSS421 NEO-M8Q-0,400.70 MHz,5.9 v,2.09,32768 sec,-1.3 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),19:12:44,169.0 mb,-62.0 C,-68.2 C,43.5 %,150.2 deg,11.7 m/s,-70.084900 deg,28.577800 deg,13447.5 m
20190829N1,Hurricane Dorian,2019-08-29,19:25:46,D20190829_192546.4,8,182610233,NGU,,,Drop #8,4,N49RF,Gulfstream G-IV SP,Good Drop,Point #7,3,A1,20181003T203051Z,RSS421 NEO-M8Q-0,401.70 MHz,6.0 v,2.09,32768 sec,-0.8 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),19:25:46,169.0 mb,-62.6 C,-69.8 C,37.6 %,198.7 deg,10.5 m/s,-70.029300 deg,27.083500 deg,13443.9 m
20190829N1,Hurricane Dorian,2019-08-29,19:25:46,D20190829_192546.8,8_dup,182610233_8_dup,KJS,,,Drop 8,8,N49RF,Gulfstream G-IV SP,Good Drop,Point 7,3,A1,20181003T203051Z,RSS421 NEO-M8Q-0,401.70 MHz,5.9 v,2.09,32768 sec,-0.8 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),19:25:46,169.0 mb,-62.6 C,-69.8 C,37.6 %,198.7 deg,10.5 m/s,-70.029300 deg,27.083500 deg,13443.9 m
