flight_id,project,launch_date,launch_time,file,count,sonde_id,operator,account,bad,sounding_name,channel,tail_num,actype,std_comm,comm,sonde_type,sonde_rev,sonde_built,sens,freq,batt,firm,shut,basep,baset,baseh1,baseh2,dynmp,dynmt,dynmh,pltype,pltime,plpres,pltemp,pldewp,plhumi,plws,plwd,pllat,pllon,plalt
20241009I1,HX Milton,2024-10-09,09:23:09,D20241009_092309.1,1,233950593,THB,,,Drop 1,1,N43RF,WP-3D,Good Drop,IP1 ch 1,3,N1,20231106T173858Z,RSS421 NEO-M8Q-0-10,400.50 MHz,8.4 v,3.07,32768 sec,-0.5 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),09:23:09,751.6 mb,13.6 C,14.3 C,100.0 %,347.9 deg,12.1 m/s,-87.632700 deg,24.476900 deg,2466.4 m
20241009I1,HX Milton,2024-10-09,10:04:44,D20241009_100444.2,2,233950663,THB,,,Drop 2,2,N43RF,WP-3D,Good Drop,MP ch 2 combo sonde bt,3,N1,20231106T183512Z,RSS421 NEO-M8Q-0-10,401.50 MHz,8.4 v,3.07,32768 sec,-0.2 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),10:04:44,751.2 mb,16.0 C,12.0 C,77.0 %,337.2 deg,15.3 m/s,-86.408500 deg,24.596000 deg,2429.9 m
20241009I1,HX Milton,2024-10-09,10:23:56,D20241009_102356.3,3,233950592,THB,,,Drop 3,3,N43RF,WP-3D,Good Drop,CP1 ch 3 combo sonde s0,3,N1,20231106T181841Z,RSS421 NEO-M8Q-0-10,402.50 MHz,8.6 v,3.07,32768 sec,-0.3 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),10:23:56,749.9 mb,22.9 C,17.0 C,69.2 %,224.4 deg,18.6 m/s,-85.003200 deg,24.701700 deg,1775.6 m
20241009I1,HX Milton,2024-10-09,10:36:26,D20241009_103626.4,4,233950659,THB,,,Drop 4,4,N43RF,WP-3D,Good Drop,MP ch4 combo sonde bt,3,N1,20231106T142132Z,RSS421 NEO-M8Q-0-10,403.50 MHz,8.4 v,3.07,32768 sec,-1.0 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),10:36:26,751.3 mb,15.3 C,13.5 C,89.2 %,181.4 deg,39.2 m/s,-84.157400 deg,24.691700 deg,2406.9 m
20241009I1,HX Milton,2024-10-09,10:49:20,D20241009_104920.5,5,233950664,THB,,,Drop 5,5,N43RF,WP-3D,Good Drop,EP1 ch 5,3,N1,20231106T170734Z,RSS421 NEO-M8Q-0-10,404.50 MHz,8.5 v,3.07,32768 sec,-0.5 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),10:49:20,751.4 mb,15.5 C,12.0 C,80.0 %,184.7 deg,32.6 m/s,-83.212600 deg,24.691100 deg,2477.4 m
20241009I1,HX Milton,2024-10-09,10:53:19,D20241009_105319.6,6,233950691,NGU,,,Drop 6,6,N43RF,WP-3D,No Launch Detect,IP2  no launch detect,3,N1,20231106T143744Z,RSS421 NEO-M8Q-0-10,405.50 MHz,8.3 v,3.07,32768 sec,0.0 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),00:00:00,9999.0 mb,99.0 C,99.0 C,999.0 %,999.0 deg,999.0 m/s,999.000000 deg,99.000000 deg,9999.0 m
20241009I1,HX Milton,2024-10-09,11:21:06,D20241009_112106.7,7,233950675,NGU,,,Drop 7,7,N43RF,WP-3D,Good Drop,IP2 backup,3,N1,20231106T145620Z,RSS421 NEO-M8Q-0-10,402.50 MHz,8.5 v,3.07,32768 sec,-0.6 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),11:21:06,750.8 mb,14.9 C,14.3 C,96.2 %,120.1 deg,18.1 m/s,-84.808900 deg,26.221700 deg,2454.5 m
20241009I1,HX Milton,2024-10-09,11:31:28,D20241009_113128.8,8,233814600,NGU,,,Drop 8,8,N43RF,WP-3D,Good Drop,MP  inbound  combo,3,N1,20231106T215340Z,RSS421 NEO-M8Q-0-10,404.50 MHz,8.5 v,3.07,32768 sec,-0.6 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),11:31:27,750.8 mb,14.2 C,14.3 C,100.0 %,113.9 deg,34.0 m/s,-84.771900 deg,25.585100 deg,2383.9 m
20241009I1,HX Milton,2024-10-09,11:43:16,D20241009_114316.1,9,233950670,NGU,,,Drop 9,1,N43RF,WP-3D,Good Drop,Center  combo,3,N1,20231106T151743Z,RSS421 NEO-M8Q-0-10,401.50 MHz,8.6 v,3.07,32768 sec,-0.2 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),11:43:16,752.0 mb,23.1 C,18.9 C,76.9 %,257.1 deg,38.9 m/s,-84.775700 deg,24.921000 deg,1887.9 m
20241009I1,HX Milton,2024-10-09,11:57:22,D20241009_115722.2,10,233950700,NGU,,,Drop 10,2,N43RF,WP-3D,Good Drop,MP  outbound  combo,3,N1,20231106T142942Z,RSS421 NEO-M8Q-0-10,403.50 MHz,8.6 v,3.07,32768 sec,-0.9 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),11:57:22,751.7 mb,16.0 C,11.8 C,76.1 %,248.5 deg,29.7 m/s,-84.768900 deg,24.107200 deg,2420.1 m
20241009I1,HX Milton,2024-10-09,12:12:25,D20241009_121225.3,11,233814636,NGU,,,Drop 11,3,N43RF,WP-3D,Good Drop,EP2,3,N1,20231106T164515Z,RSS421 NEO-M8Q-0-10,405.50 MHz,8.5 v,3.07,32768 sec,-0.7 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),12:12:24,751.2 mb,14.3 C,13.1 C,92.3 %,260.0 deg,24.8 m/s,-84.766100 deg,23.162600 deg,2483.9 m
20241009I1,HX Milton,2024-10-09,12:35:29,D20241009_123529.4,12,233950671,NGU,,,Drop 12,4,N43RF,WP-3D,Good Drop,IP3 ch 4,3,N1,20231106T145929Z,RSS421 NEO-M8Q-0-10,400.50 MHz,8.5 v,3.07,32768 sec,-0.5 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),12:35:28,751.0 mb,15.6 C,11.0 C,74.1 %,206.2 deg,28.2 m/s,-83.363700 deg,23.952400 deg,2485.8 m
