flight_id,project,launch_date,launch_time,file,count,sonde_id,operator,account,bad,sounding_name,channel,tail_num,actype,std_comm,comm,sonde_type,sonde_rev,sonde_built,sens,freq,batt,firm,shut,basep,baset,baseh1,baseh2,dynmp,dynmt,dynmh,pltype,pltime,plpres,pltemp,pldewp,plhumi,plws,plwd,pllat,pllon,plalt
20241006I1,TS Milton,10/6/2024,10:28:00,D20241006_102800.1,1,233541332,THB,,,drop 1,1,N43RF,WP-3D,Good Drop,IP1,3,N1,20231018T140026Z,RSS421 NEO-M8Q-0-10,400.50 MHz,8.5 v,3.07,32768 sec,-0.2 mb,0.0 C,0.00%,0.00%,0.0 mb,0.0 C,0.00%,IWGADTS Format (IWG1),10:27:59,695.3 mb,10.6 C,7.5 C,81.50%,52.3 deg,5.5 m/s,-94.769500 deg,24.637600 deg,3181.4 m
20241006I1,TS Milton,10/6/2024,10:42:10,D20241006_104210.2,2,233550499,THB,,,drop 2,2,N43RF,WP-3D,Good Drop,MP,3,N1,20231017T161003Z,RSS421 NEO-M8Q-0-10,401.50 MHz,8.7 v,3.07,32768 sec,0.0 mb,0.0 C,0.00%,0.00%,0.0 mb,0.0 C,0.00%,IWGADTS Format (IWG1),10:42:10,696.4 mb,9.8 C,9.5 C,98.30%,96.2 deg,8.8 m/s,-94.742200 deg,23.862000 deg,3160.5 m
20241006I1,TS Milton,10/6/2024,11:01:37,D20241006_110137.3,3,233540570,THB,,,drop 3,3,N43RF,WP-3D,Good Drop,CP,3,N1,20231017T163046Z,RSS421 NEO-M8Q-0-10,402.50 MHz,8.6 v,3.07,32768 sec,-0.4 mb,0.0 C,0.00%,0.00%,0.0 mb,0.0 C,0.00%,IWGADTS Format (IWG1),11:01:37,695.5 mb,18.2 C,8.1 C,51.80%,272.9 deg,2.0 m/s,-94.905300 deg,22.556700 deg,3089.0 m
20241006I1,TS Milton,10/6/2024,11:06:13,D20241006_110613.4,4,233141079,THB,,,drop 4,4,N43RF,WP-3D,Good Drop,RMW,3,N1,20230928T203920Z,RSS421 NEO-M8Q-0-10,403.50 MHz,8.5 v,3.07,32768 sec,-0.4 mb,0.0 C,0.00%,0.00%,0.0 mb,0.0 C,0.00%,IWGADTS Format (IWG1),11:06:13,695.2 mb,12.8 C,10.8 C,87.60%,273.2 deg,24.3 m/s,-94.915100 deg,22.235800 deg,3132.1 m
20241006I1,TS Milton,10/6/2024,11:14:46,D20241006_111446.5,5,233140851,THB,,,drop 5,5,N43RF,WP-3D,Good Drop,MP,3,N1,20230928T201037Z,RSS421 NEO-M8Q-0-10,404.50 MHz,8.6 v,3.07,32768 sec,-0.6 mb,0.0 C,0.00%,0.00%,0.0 mb,0.0 C,0.00%,IWGADTS Format (IWG1),11:14:46,695.7 mb,10.7 C,9.2 C,90.60%,264.4 deg,19.3 m/s,-94.911400 deg,21.649200 deg,3158.1 m
20241006I1,TS Milton,10/6/2024,11:25:35,D20241006_112535.6,6,232010135,THB,,,drop 6,6,N43RF,WP-3D,Good Drop,ep1  late launch detect,3,N1,20230921T135225Z,RSS421 NEO-M8Q-0-10,405.50 MHz,8.6 v,3.07,32768 sec,-0.3 mb,0.0 C,0.00%,0.00%,0.0 mb,0.0 C,0.00%,IWGADTS Format (IWG1),11:25:35,695.5 mb,10.8 C,8.2 C,84.20%,270.3 deg,13.8 m/s,-94.907700 deg,20.910900 deg,3186.0 m
20241006I1,TS Milton,10/6/2024,11:49:40,D20241006_114940.7,7,233341098,THB,,,drop 7,7,N43RF,WP-3D,Good Drop,IP2,3,N1,20230928T203555Z,RSS421 NEO-M8Q-0-10,400.50 MHz,8.4 v,3.07,32768 sec,-0.9 mb,0.0 C,0.00%,0.00%,0.0 mb,0.0 C,0.00%,IWGADTS Format (IWG1),11:49:40,841.4 mb,18.3 C,17.8 C,97.30%,210.1 deg,16.2 m/s,-93.441100 deg,21.806400 deg,1571.0 m
20241006I1,TS Milton,10/6/2024,11:59:06,D20241006_115906.8,8,233540557,THB,,,drop 8,8,N43RF,WP-3D,Good Drop,mp,3,N1,20231018T161032Z,RSS421 NEO-M8Q-0-10,401.50 MHz,8.4 v,3.07,32768 sec,-0.6 mb,0.0 C,0.00%,0.00%,0.0 mb,0.0 C,0.00%,IWGADTS Format (IWG1),11:59:06,841.7 mb,18.8 C,18.6 C,98.70%,215.5 deg,18.9 m/s,-93.997900 deg,22.109000 deg,1546.1 m
20241006I1,TS Milton,10/6/2024,12:06:12,D20241006_120612.1,9,233140751,THB,,,drop 9,1,N43RF,WP-3D,Good Drop,rmw,3,N1,20230928T192309Z,RSS421 NEO-M8Q-0-10,402.50 MHz,8.6 v,3.07,32768 sec,-0.4 mb,0.0 C,0.00%,0.00%,0.0 mb,0.0 C,0.00%,IWGADTS Format (IWG1),12:06:12,842.7 mb,18.7 C,19.4 C,100.00%,214.4 deg,22.5 m/s,-94.417300 deg,22.335200 deg,1504.1 m
20241006I1,TS Milton,10/6/2024,12:07:26,D20241006_120726.2,10,233541317,THB,,,drop 10,2,N43RF,WP-3D,Good Drop,rmw,3,N1,20231018T154453Z,RSS421 NEO-M8Q-0-10,403.50 MHz,8.6 v,3.07,32768 sec,-0.6 mb,0.0 C,0.00%,0.00%,0.0 mb,0.0 C,0.00%,IWGADTS Format (IWG1),12:07:26,841.3 mb,19.1 C,19.4 C,100.00%,216.0 deg,27.6 m/s,-94.488100 deg,22.373600 deg,1502.3 m
