flight_id,project,launch_date,launch_time,file,count,sonde_id,operator,account,bad,sounding_name,channel,tail_num,actype,std_comm,comm,sonde_type,sonde_rev,sonde_built,sens,freq,batt,firm,shut,basep,baset,baseh1,baseh2,dynmp,dynmt,dynmh,pltype,pltime,plpres,pltemp,pldewp,plhumi,plws,plwd,pllat,pllon,plalt
20240521I1,SCI CAL WEEK,5/21/2024,22:47:44,D20240521_224744.1,1,225025863,SCP,NCAR,,1,1,N43RF,WP-3D,Good Drop,,3,Fb,20240202T205139Z,RSS421 MAX-M10S,400.40 MHz,8.7 v,3.08,32768 sec,0.1 mb,0.0 C,0.00%,0.00%,0.0 mb,0.0 C,0.00%,IWGADTS Format (IWG1),22:47:43,693.7 mb,8.4 C,-26.6 C,6.40%,317.4 deg,7.3 m/s,-83.638500 deg,25.898700 deg,3221.1 m
20240521I1,SCI CAL WEEK,5/21/2024,22:47:44,D20240521_224744.2,2,211230551,SCP,NCAR,,2,2,N43RF,WP-3D,Good Drop,,3,F2,20240207T210941Z,RSS421 NEO-M8Q,401.50 MHz,8.4 v,3.08,32768 sec,0.2 mb,0.0 C,0.00%,0.00%,0.0 mb,0.0 C,0.00%,IWGADTS Format (IWG1),22:47:43,693.7 mb,8.4 C,-26.6 C,6.40%,317.4 deg,7.3 m/s,-83.638500 deg,25.898700 deg,3221.1 m
20240521I1,SCI CAL WEEK,5/21/2024,23:03:40,D20240521_230340.1,3,221740857,SCP,AOC/SEB,,3,1,N43RF,WP-3D,Good Drop,,3,A2,20221014T145537Z,RSS421 NEO-M8Q-0-10,400.50 MHz,5.8 v,2.11,32768 sec,-0.4 mb,0.0 C,0.00%,0.00%,0.0 mb,0.0 C,0.00%,IWGADTS Format (IWG1),23:03:39,695.8 mb,8.5 C,-28.3 C,5.40%,313.7 deg,3.4 m/s,-84.724600 deg,25.713000 deg,3201.6 m
20240521I1,SCI CAL WEEK,5/21/2024,23:20:26,D20240521_232026.1,4,221210013,SCP,AOC/SEB,,4,1,N43RF,WP-3D,Good Drop  Late Winds,,3,A2,20220714T165059Z,RSS421 NEO-M8Q-0-10,400.50 MHz,5.9 v,2.11,32768 sec,-1.5 mb,0.0 C,0.00%,0.00%,0.0 mb,0.0 C,0.00%,IWGADTS Format (IWG1),23:20:25,852.1 mb,17.1 C,15.2 C,88.50%,350.1 deg,4.2 m/s,-84.855900 deg,25.661200 deg,1501.4 m
20240521I1,SCI CAL WEEK,5/21/2024,23:33:09,D20240521_233309.1,5,221950578,THB,AOC/SEB,,5,1,N43RF,WP-3D,Good Drop,,3,A2,20220928T200529Z,RSS421 NEO-M8Q-0-10,400.44 MHz,5.7 v,2.11,32768 sec,-1.2 mb,0.0 C,0.00%,0.00%,0.0 mb,0.0 C,0.00%,IWGADTS Format (IWG1),23:33:08,913.9 mb,21.0 C,18.8 C,87.10%,359.5 deg,3.4 m/s,-84.617000 deg,25.591700 deg,901.1 m
20240521I1,SCI CAL WEEK,5/22/2024,0:04:11,D20240522_000411.1,6,222350056,SCP,AOC/SEB,,6,1,N43RF,WP-3D,Good Drop,,3,A2,20221122T182845Z,RSS421 NEO-M8Q-0-10,400.50 MHz,5.7 v,2.11,32768 sec,-1.1 mb,0.0 C,0.00%,0.00%,0.0 mb,0.0 C,0.00%,IWGADTS Format (IWG1),0:04:11,464.8 mb,-8.5 C,-42.4 C,4.50%,1.0 deg,24.0 m/s,-84.882300 deg,25.698300 deg,6429.2 m
20240521I1,SCI CAL WEEK,5/22/2024,0:22:12,D20240522_002212.1,7,222231517,SCP,AOC/SEB,B,7,1,N43RF,WP-3D,No Winds,,3,A2,20221205T152047Z,RSS421 NEO-M8Q-0-10,400.50 MHz,5.8 v,2.11,32768 sec,-1.0 mb,0.0 C,0.00%,0.00%,0.0 mb,0.0 C,0.00%,IWGADTS Format (IWG1),0:22:11,464.4 mb,-9.6 C,-43.0 C,4.70%,358.2 deg,22.4 m/s,-85.368800 deg,27.050900 deg,6438.3 m
20240521I1,SCI CAL WEEK,5/22/2024,0:29:12,D20240522_002912.2,8,221450322,SCP,AOC/SEB,,8,2,N43RF,WP-3D,Good Drop,,3,A2,20220916T130051Z,RSS421 NEO-M8Q-0-10,401.50 MHz,5.9 v,2.11,32768 sec,-1.1 mb,0.0 C,0.00%,0.00%,0.0 mb,0.0 C,0.00%,IWGADTS Format (IWG1),0:29:11,464.4 mb,-9.6 C,-44.4 C,4.00%,351.0 deg,23.8 m/s,-85.444600 deg,26.920500 deg,6444.3 m
20240521I1,SCI CAL WEEK,5/22/2024,0:45:30,D20240522_004530.1,9,220440233,THB,AOC/SEB,,9,1,N43RF,WP-3D,Good Drop,,3,A2,20220621T134416Z,RSS421 NEO-M8Q-0-10,400.50 MHz,5.6 v,2.11,32768 sec,-1.0 mb,0.0 C,0.00%,0.00%,0.0 mb,0.0 C,0.00%,IWGADTS Format (IWG1),0:45:29,570.2 mb,0.6 C,-37.9 C,3.70%,0.0 deg,10.1 m/s,-85.407000 deg,26.986100 deg,4823.6 m
