flight_id,project,launch_date,launch_time,file,count,sonde_id,operator,account,bad,sounding_name,channel,tail_num,actype,std_comm,comm,sonde_type,sonde_rev,sonde_built,sens,freq,batt,firm,shut,basep,baset,baseh1,baseh2,dynmp,dynmt,dynmh,pltype,pltime,plpres,pltemp,pldewp,plhumi,plws,plwd,pllat,pllon,plalt
20200203N1,ARR-2020,2020-02-03,20:59:13,D20200203_205913.1,1,193551270,SCP,,,1,1,N49RF,Gulfstream G-IV SP,Good Drop,,3,A2,20191212T192925Z,RSS421 NEO-M8Q-0-10,403.70 MHz,5.8 v,2.10,32768 sec,0.0 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),20:59:13,169.2 mb,-60.3 C,-89.0 C,1.3 %,290.5 deg,18.6 m/s,-145.072300 deg,41.069800 deg,13130.1 m
20200203N1,ARR-2020,2020-02-03,20:59:13,D20200203_205913.5,1_dup,193551270_5_dup,GD,,,drop 1,5,N49RF,Gulfstream G-IV SP,Good Drop,,3,A2,20191212T192925Z,RSS421 NEO-M8Q-0-10,403.70 MHz,5.6 v,2.10,32768 sec,0.0 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),20:59:13,169.2 mb,-60.3 C,-89.0 C,1.3 %,290.5 deg,18.6 m/s,-145.072300 deg,41.069800 deg,13130.1 m
20200203N1,ARR-2020,2020-02-03,21:09:13,D20200203_210913.2,2,192321047,SCP,,,2,2,N49RF,Gulfstream G-IV SP,Good Drop,,3,A2,20191212T174520Z,RSS421 NEO-M8Q-0-10,404.70 MHz,5.5 v,2.10,32768 sec,0.0 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),21:09:12,169.3 mb,-57.5 C,-88.9 C,0.9 %,285.5 deg,19.9 m/s,-146.300000 deg,41.726100 deg,13126.9 m
20200203N1,ARR-2020,2020-02-03,21:09:13,D20200203_210913.6,2_dup,192321047_6_dup,GD,,,drop 2,6,N49RF,Gulfstream G-IV SP,Good Drop,,3,A2,20191212T174520Z,RSS421 NEO-M8Q-0-10,404.70 MHz,5.7 v,2.10,32768 sec,0.0 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),21:09:12,169.3 mb,-57.5 C,-88.9 C,0.9 %,285.5 deg,19.9 m/s,-146.300000 deg,41.726100 deg,13126.9 m
20200203N1,ARR-2020,2020-02-03,21:19:52,D20200203_211952.3,3,193420260,SCP,,,3,3,N49RF,Gulfstream G-IV SP,Good Drop,,3,A2,20191213T165845Z,RSS421 NEO-M8Q-0-10,405.70 MHz,5.8 v,2.10,32768 sec,-0.4 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),21:19:51,161.4 mb,-55.2 C,-87.9 C,0.8 %,297.6 deg,22.6 m/s,-147.616700 deg,42.425600 deg,13415.4 m
20200203N1,ARR-2020,2020-02-03,21:19:52,D20200203_211952.7,3_dup,193420260_7_dup,GD,,,drop 3,7,N49RF,Gulfstream G-IV SP,Good Drop,,3,A2,20191213T165845Z,RSS421 NEO-M8Q-0-10,405.70 MHz,5.6 v,2.10,32768 sec,-0.4 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),21:19:52,161.4 mb,-55.2 C,-87.9 C,0.8 %,297.3 deg,22.8 m/s,-147.618700 deg,42.426700 deg,13415.2 m
20200203N1,ARR-2020,2020-02-03,21:30:53,D20200203_213053.4,4,192320922,SCP,,,4,4,N49RF,Gulfstream G-IV SP,Good Drop,,3,A2,20191212T174955Z,RSS421 NEO-M8Q-0-10,400.70 MHz,5.7 v,2.10,32768 sec,-0.8 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),21:30:53,161.4 mb,-53.2 C,-86.6 C,0.8 %,282.8 deg,27.9 m/s,-148.970000 deg,43.127000 deg,13400.1 m
20200203N1,ARR-2020,2020-02-03,21:30:53,D20200203_213053.8,4_dup,192320922_8_dup,GD,,,drop 4,8,N49RF,Gulfstream G-IV SP,Good Drop,,3,A2,20191212T174955Z,RSS421 NEO-M8Q-0-10,400.70 MHz,5.6 v,2.10,32768 sec,-0.8 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),21:30:53,161.4 mb,-53.2 C,-86.6 C,0.8 %,282.8 deg,27.9 m/s,-148.970000 deg,43.127000 deg,13400.1 m
20200203N1,ARR-2020,2020-02-03,21:41:47,D20200203_214147.1,5,193430884,SCP,,,5,1,N49RF,Gulfstream G-IV SP,Good Drop,,3,A2,20191213T151819Z,RSS421 NEO-M8Q-0-10,401.70 MHz,5.8 v,2.10,32768 sec,0.0 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),21:41:46,161.5 mb,-50.8 C,-84.9 C,0.8 %,274.1 deg,28.9 m/s,-150.361300 deg,43.796900 deg,13370.4 m
20200203N1,ARR-2020,2020-02-03,21:41:47,D20200203_214147.5,5_dup,193430884_5_dup,GD,,,drop 5,5,N49RF,Gulfstream G-IV SP,Good Drop,,3,A2,20191213T151819Z,RSS421 NEO-M8Q-0-10,401.70 MHz,5.8 v,2.10,32768 sec,0.0 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),21:41:46,161.5 mb,-50.8 C,-84.9 C,0.8 %,274.1 deg,28.9 m/s,-150.361300 deg,43.796900 deg,13370.4 m
